id,language,text
18393314599013132,gl," non facer as ghanas ohh. levo un mes mirando pa coller entradas e non tiñades nada posto en internet e en  días que non miro xa non queda nada, eso non se fai porque?"
18006387995094356,pt,"teño  entradas e non imos poder asistir, haberìa que recollelas na zona de cacheiras-teo"
17861041005028520,gl,eu teño dúas se che segue interesando
18034129546612916,gl,"nós estamos de camiño e levamos dúas entradas de sobra, por se aínda as queres."
17999343968398824,pt,eu agora mesmo: 
18045042169639820,pt,chanel
18392429566057548,pt,eu vendo un tiquet para o bus
17992070588147970,pt,pois logooo pouco se vai disfrutar ou nada......aver si o aprazan ou que se fai
17986437533437588,pt,vendo  entradas 
18042485458704908,pt,lamentable 
18046028299659296,pt,"que pena benposta,forza!"
17925524903854884,gl,"é ese festival, da igual donde o poñan, teñen que valer."
17906741765861280,pt,agora seguide a votar ó megalomano ese so porque fai rir nas rrss...
17892209588999388,gl,"é incrible que un concello non apoie un evento desta entidade. aínda que sexa só por egísmo e por aproveitarse del. pero bueno, coñecendo ao animal e o seu desprezo pola cultura, pouco máis se podía agardar. ao final, pode resultar que o novo emprezamento sexa un acerto e que sexa moito mellor para o festival. moita forza e todo o equipo do"
17948401424790084,gl,"por suposto non hai que facer nada, todo correcto"
18053406010595208,pt,jácome é un auténtico crack. mima..... ánimo xente 
18259058686214520,gl,"vale, moitisimas grazas! e moitisimo ánimo. supoño que esta situación non debe ser nada fácil para vos"
17852608632169366,pt,"dando noxo coma sempre. iste ano, será mellor, ánimo!"
18023636858107832,pt, pois que mágoa! moito ánimo!! pero sempre é mellor ir a onde se nos quere!!
18012627737467988,gl,haberá que escoitar as dúas partes!
17921775200883656,pt,
18040662862796032,pt,como sempre bus lanzadera cada  min den o centro a mesma porta do recinto
18022447672923012,gl,"bravo e o seu amadolíder!!! agardo que polares mais buses que o ano pasado, moitos dos de ourense imos empregalos. moita forza"
18423212323016240,pt,"unha vergonza espero que co novo cambio reforcedes a frecuencia e cantidade dos autobuses, xa que sempre van cheos e agora xa non se pode contar cos urbanos para subir. o mesmo cos taxis, se xa foi complicado e hai que esperar sempre para conseguir, veremos cando sexa para ir a monterrei"
17897139797979792,gl,"moita forza a todo o equipo de grazas por non tirar a toalla e seguir adiante e darnos a oportunidade de ter en ourense este pedazo de cartel, a pesar de tódolos obstáculos e a inexistente axuda do "
18043663651679516,gl,"como sempre o hebefrénico este dinamitando á cidade e as propostas culturais. a seguir votando a esta sorte de paiaso de circo que así nos vai, na imaxe de cidade e nos servizos (carentes) aos cidadáns."
18014802632202656,pt,vergonza de concello! nesta cidade nunca imos a ter nada porque non se aposta por nada! así está a cidade....
17923487726786830,gl,"claro, non está a panorama no cartaz!  ánimo para toda a organización seguro que é un revés moi grande a un mes do festival ter que buscar outra ubicación e reorganizar todo. e por suposto moitisimas grazas por seguir organizando un festival tan bo o lado de ourense "
18024552731033544,gl,"o ano pasado foi de traca!!!xuntámonos un montón de xente o acabar o festi o sábado.e mentras esperabamos o bus debaixo da gasolinera que era dos muchachos ven un bus a toda hostia fai maniobras non moi correctas e o conductor estaba pasado de torca.de feito deixóu entras a unhas cantas persoas e logo pechou a porta.aquelo era de flipar en colores e por encima pagando , e unha patrulla da policía local parada no cruce vendo todo o percal e sin facer nada."
17998628726541516,gl,"o que está facendo cas termas xa e pra tiralo o río,non podemos pedir nada onde non se pode sacar.jacoviño non está ben da testa....e os que están preto de él dándolle palmadiñas na espalda menos."
18246873754217964,gl,que sexa unha sorpresa
18021049285912992,pt,donde está jared leto??
17905190951855268,pt,"ola, teño  entradas que ao final os meus amigos non poden usar. quen as precise que me escriba "
17989878350475640,gl,ata unha semana antes
18300639670156864,pt,y precios?
18340113370129172,pt,pido xa a hipoteca?
18009944213360668,gl,"moitisimas ganas de pinchar no son do camiño  en ,  e  estiven no público e este ano tocame disfrutalo dende outra perspectiva "
18017447633275204,pt,oxalá regrese este grupazo para xs que somos novos no festival 
17899485458968262,gl,¿por qué non vos coñecería antes? 
18207628624276360,gl,"sinxelo, falades de sabela. "
18370862638073508,gl,sabeliña 
18078814927453560,gl,que prezo actual se foi subindo dende xaneiro
18366564922075340,gl,vendo unha entrada x non poder acudir ao evento 
18047637676629740,gl,ola! compro unha entrada para o venres
18338012257129232,gl,que ganiñasss 
18317035333193816,gl,graciñas  que ilusión!!
18076709227364616,pt,que ganas do próximo 
17932207883728114,gl,e la coruña señora
17968064465702606,pt,veña aí!!!!!!!!! 
18027084655980652,pt,parabéns!!
18022177349310064,gl,parabéns compañeirxs  
18193406401287856,gl,foi o meu primero ano... pero xa vou a ser una fixa... noraboa!
18043308172666084,pt,as entradas de día cando?
18319569994131152,gl,máis adelante! 
18247755640211876,gl,pois a verdade é que non se me ocorre mellor forma de pechar o ano que lembrando o evento máis bonito de  
17946598379716296,gl,saudos dende mallorca!! 
18304491859144000,pt,gran momento do festival
17916755474707152,gl, un pracer w unha honra para min pintar a outra das
17973978731594968,gl,que sorte tivemos os que a coñecemos e escoitamos
18001385780587234,pt,precioso!
18049032568615280,pt, precioso! a la altura del festival
17917536710871240,gl,amo o cartaz!!!  vou pedirte unha cami de encargo ata noruega este ano 
17988609548447756,gl,o máis bonito que vin en vinte anos!!
18013780235224722,pt,bravo xurde!!!
18025389667737456,gl,os banderíns 
18014083495812866,gl,graciñas a vos polo traballo que facedes cada ano; un pracer poder formar parte!  
18019881439881016,gl,que ilusión que gustaran os banderíns!!!
17971129610397464,gl,"non máis raves, nin deixar o papel hixiénico estarricado por aí, nin cabichas na area... e saudar con respecto e educación á veciñanza de ortigueira que nos acolle con cariño"
18000363107045658,pt,"si no nos ponen boda, vamos!!!"
18020412082709804,pt,vamos
17969859812397992,pt,volta aos  días é a primeira pedra que o festi necesitaba dende . isto promete 
17968060892613728,gl,como ten que ser
18030888379578420,gl,"non máis carpas brancas do concello con reaggeton e máis folk, menos raves e máis foliadas!"
18047429920448384,gl,non máis raves e máis foliadas!! porfavoriño!
18227131897246440,gl,non da o peito pra máis de  días. acerto.
18021746401730512,pt,alli estaremos
18225381784216844,pt,nos vamos? 
18015869530960736,gl,"fagamos deste ano unha ortigueira máis limpa, máis musical e máis cariñosa "
18019300531991084,pt," impacientes polo cartel deste ano  talisk, deira e chili peepers "
18030459502761296,pt,contando os dias!!!
18018009350491560,pt,"estou chorando con que vaia vir dervish. mil grazas, vai ser máxico "
18022183025306392,pt,"""briana"" do grupo la musgaña"
18014117576257712,pt,"podes velos no apartado ""os carteis"" da nosa web "
18287784625178104,pt,ola!onde podo mercar as entradas?
17884828274940748,gl,eu xa teño a miña 
18012476458768292,pt,"hola solo fai parada no corte ingles , ata chegar a festa ?"
17987589896184416,pt,"boas! sí, vai directo ó campo da festa. a volta é dende a casa da cultura(ó ladiño do campo da festa)"
17981822012579090,pt,a para non fui na casa cultural.. todo mui ben ata q case acabamos en ribeira 
18218113483252756,gl,"gañadorxs  sorteo , , moitos parabens, escribidenos por dm"
18041297716781384,gl,graciñas!!! 
18019197835939120,gl,home!! non agardabamos menos. un dous pra dous e os que perdan encárganse de gardar a chave do camerino. nota: matías non xoga 
17934812876685024,gl,"xa podedes meter uns bos cabezas de carteis, senon …."
17867159061043792,gl,que ganitas!!! 
18113178220320184,pt,cando anunciades os artistas que faltan?
18017487602066184,pt,sempre en ascenso! cada ano medrando un pouco mais... bravo!
18017989312749996,gl,"moitas grazas, compa, por valorares tamén o espazo de artesanía"
18037888309497344,gl,este ano foime imposible ir 
18063527425438760,gl,pois para o ano máis e mellor
17999738632949866,gl,grazas 
18385712290022492,pt,a vós pola labor que facedes e polo cariño sempre 
17947410833689828,pt,a vós
17949466361658244,gl,hay q ir jjjj
18072074431483272,gl,"que orixinais, nunca escoitamos nada similar."
17915613794876348,pt,
18033357136877468,pt,
18033359263851712,gl,por moitas máis sendo cabezas de cartel!!!!!!!!
18344055172097180,pt,outra vez !!!!!
17982294620647470,gl,estaría ben unha pantalla porque o ano pasado dende atrás non se vía 
18050531389593712,pt,traede a ! os seus shows son increíbles 
18231233632264216,pt,queremos a !
18337824955128392,gl,e eu encantado de ir   
18026423233948592,gl,traigan draga coruñesas 
18040254790598672,gl,gañadorxs  sorteo:
17930074172792482,gl,"gañadorxs sorteo: , , ... moitos parabens, podevos en contacto por dm"
18003693068284532,pt,grandes!!
18034369600693368,pt,non deixa comprar co bono cultural
18026374192905480,pt,"iso de que o primeiro tramo se esgotase as : é completamente mentira, porque pasáronme a mercalas as : e estaban esgotados o primeiro e o segundo…"
17900528933937244,gl,"conectada ás :, tarda unha eternidade en darme a opción de compra, e cando por fin me toca…. as de € e € en espera porque disque había xente mercando. en nada, € agotadas. paso"
17970903332695304,gl,"qué ganas de ver a carlos y la banda!!!! pedazo artistas quen non os coñeza, vai fliparrr"
17846826069145088,gl,coma os ánxos
18321422116132924,pt,po ano vira bad bunny 
17857746792114182,pt,vamos!’ 
18033624028571392,pt," foi chulisimo, moitas grazas a vos!"
17845937880055494,pt,temos o cora ben cheo 
18004233782076276,gl,se gañades o best live performance co pedazo concertazo que deron que veñan eles tb a recoller o premio 
18102142081358984,pt,no primeirísimo plano! 
17972672633688738,pt,eu son a n°
18030259414874280,pt,que ganas
18420166966001880,pt,"dani en galicia de novo, non se pode faltar "
17987526176576004,pt,vamos nou
17921685020749506,gl,en xaneiro anunciaremos bastantes
17980818170622422,gl,xuntos repetindo o da pasada edición 
18024654940849620,pt,por pedir que non quede
17906402399813308,gl,e ou se atopades alguén que resite coma ela 
17849173530097442,pt,e que é daqui ao lado..
17999441639296972,pt,a regalar sudaderas 
18054062857605380,gl,sábado 
17895821693808884,pt,foi un pracer 
18387300961042780,gl,grazas a vós por convidarnos o !!! disfrutámolo moito
17878122071951408,pt,eternamente agradecidas 
18116828557351952,gl,hai entradas dun día?
18011261714224740,gl,"a distribución do cartel por días sairá máis adiante, paciencia! "
18020824316101536,gl,pregúntavolo para non ir eh 
17979573815646732,gl,en fin...
18292929583158580,pt,é que 
18019061728880288,pt,finalistas polo ano pasado .. o de este ano quedouvos moi eurovisivo 
18253867942211636,pt,deseando 
18055477405554568,gl,vendrá 
18125371657328572,pt,"que timo este ano! unha hora antes conectada e non puiden coller as entradas nin a  nin a  euros. e por riba, sen acampada ! está claro que non é real o prezo que se di."
17998451162437826,pt,"tamara, o prezo que se di claro que é real. os compradores entran nunha cola que se vai abrindo pouco a pouco, así que os primeiros son os que collen esas entradas."
18035802331778492,pt, todo listo e infinitas ganas!!!
17858979243080260,pt,mais que promesas da música!
17999542514265832,pt,royalties querida
18410114026016692,gl,con ganitas de que llegue xullo
18256065748232360,gl,gracias polo descubrimento!! 
18331983685104804,pt,uee q ganas 
18009477548211756,pt,méxico? please
18224051461284732,pt,por favor q ganassss 
17985298304641708,pt,hai que comezar xa a traballar as cadeiras.
18418328284006040,gl,vaia vaia..
18039105598686408,pt,olé!
18028712812799648,gl,moito préstamo do anglé
18032518012922420,pt,música meio vibe da minha adolescência 
18054956881575184,pt,minhas filhas venham pro brasil também é do lado 
18010407065030412,pt,parabéns 
18055131814531048,gl,"para cando o cartel, espero que non sexa como o sonrías "
18114734509318904,pt,grazas por tantos anos xuntos! medre o mar! medren as revenidas! 
17992903886571816,pt,oooohhhhh!!!! que boa nova!! que grandes!! respetiño 
18128240614324484,gl,"así que precarizando profesións, eh?"
18034243285768620,gl,"a min pareceume todo esaxerado e abusivo vendo as bases. dende o traballo que piden que fagas, aparte do cartel, as condicións que impoñen para a presentación (será para ter xa a exposición feita a costa dos que se presenten) e atentos as liberdades que se queren tomar cos traballos que non premien... eu sigo e recomendo o consello da agpi de non presentarse con estas bases. https://www.facebook.com/share/p/rouiqphrmjmnl/"
18006179288105000,gl,"unha dúbida, aos músicos tamen os escolledes por concurso e lle pagades ao que gana? ou esa parte como vai?"
18031778872842728,pt,algo é algo
17926308248750964,gl,"moi mal, escollede a un bon ilustrador galego e listo.non é tan difícil. ides acabar con un cartaz feito con ia..."
17986370522448334,gl,"menos mal que se pode enviar o pendrive, eu xa estaba atandolle o a a unha paloma mensajera."
17991093437364568,pt,"non vale a pena presentarse. o a en cartonpluma pode chegar aos €, o envio , o pendrive , e esto sen sumarlle a man de obra. gastar ata € para presentarse a un concurso pareceme abusivo."
18000402170526512,pt,niñata malcriada
18019049846500516,gl,"veña veña estades a tempo de borrar e aforrar os cartos, que é mellor que non veña ninguen a esta tipa"
17956522412749258,gl,"son  fan desta pava, de feito caeme mal polas declaracions que deu nalgunha ocasion, pero o certo é que vos queimades moito con ela e a sua participación en festivais mentres que con outros, igual de malos ou incluso acusados de agresores, calades a boca. "
18057786907496472,pt,"hai apoio (de papá), falta talento."
17859586323112196,gl,"non teño nin idea de quen é, pero lendo os comentarios quédame claro jajaja"
18003841988164792,gl,iñogo
18018894670898340,pt,acerteeeee
17986717595412946,gl,vamosss lume !!
17900018045877736,gl,pero para ir beber ou para ir traballar ?
18018542633069740,pt, iiiiiiimos palá! que ganas!
18241957102216084,pt,lume
18407801533002688,pt,felicidades!!!!!!! 
17982301229479258,pt,siiiii!!!!! o sábado porfa
18071328334456872,pt,esas fillas 
18003945584410682,pt,está quedando un cartelazo! coma sempre! 
17905679669833712,gl,graciñas por todo!! 
18052465660569584,pt,vamos 
17932684511814240,gl,tanta música galega vaille encantar ao 
18308636884127076,pt,lontreira 
18042063118629248,pt, de tolos!!!
18076856428460276,gl,siiii que ganas 
18228701767302140,gl,"musica en galego, agora si"
18029199133753844,gl,rosa lópez.
18028051585767176,pt,non hai mellor maneira de arrancar o verán
17992460303536036,pt,outra vez?
18011742662279392,gl,que alegría !!!
18014949433955000,pt,allá iremos a verte rosa !
18016302904932148,pt,donde está ????
17995345040273400,pt,hai concertos no castelo?
17948968910688348,pt,o  aniversario do museo de san antón é o día  de outubro e o festexaremos o sábado día !
17931767909751312,gl,"como parte da celebración, o vindeiro sábado haberá visitas guiadas e talleres divulgativos"
17895579104797660,gl,"os mellores sin lugar a dudas , grazas por tocar no meu pobo è para felicia"
17934069305643028,pt, tremendos!
18053676736537040,pt,lindíssima cantora 
18013866560155636,pt,maravilhosa 
17885872193995304,pt,lindo demais sucesso sempre beijinhos 
18256047946235808,pt,linda como sempre beijinho
18049266145576324,gl,o seu directo e increíble . nora boa co cartel que estades a facer 
18024011170996532,gl,que día actúa mondra?
17910876659817656,pt,que ganas de verrloo
18019689622769256,pt,"para min o gran descubrimeto foi sen dúbida. por suposto, os mais jrandes,"
17997252275228348,pt,"andaban caros os chatos, case mellor non ternos visto "
18020454439753604,pt,difícil elexir un momento. este revenidas foi tremendo 
18085341424381672,pt,a tope meu 
18040726936555900,gl,"molaría ter o abono de por vida eh! . e molaríanos ver tocar a , e tamén a "
18074147836413708,gl,sinto decirche que xa rematou jajajajajja non gañaches 
18320439268096760,gl,"tía acabamo de decir miguel  non os publicaba onte e publicou os comentarios todos hoxe, que patético jajaja"
18018662711089800,gl,unha artista q tampouco queremos que falte e
18000073940475768,gl,aaay ruliña como molaba!!! pero aquí os colegas de rematan a sua andanza en febreiro en bilbo. nos intentaremos ir. euskadi sempre es bien. apertaza
18036740560572452,pt,cando e?
17998342115187868,gl,"cando queiras xa sabes, "
18076187068451628,pt,será un dj set 
18311647444131536,pt,vamos q nos vamos 
18037236592692832,pt,vai facer paripé de que pincha mentras soltar peidos?
18177550156295592,pt,vai facer o paripé de dj mentras solta peidos e eructos?
18265115134203580,gl,"ahí estiven eu, q alegria . xa teño ganas d volver este ano"
18025058053865600,gl,parvos hai todos os días
18341241334111956,pt,pode parar de pensar no green day 
18050623723480088,gl,e as ganas de vivir que perdimos tras acabalo festi están aí tamén?
17972133314578638,pt,viña a preguntar o mesmo 
18018901351692208,pt,preguntar aos do  se m atoparon o inhalador!
18002425790068780,pt,eu atopei covid mima matounos revenidas 
18023617423713020,pt,a resaca emocional post festi é real
18128750857316600,pt,os
17995243376290988,pt,que tempos aqueles... 
18076363669452244,pt,"vaia pola virxe... cuidao co cartel deste ano...non sei se rir, se chorar..."
17990543606542176,pt,claramente 
18014065112138440,pt,o sonrías este ano...sonrisas 
18005004305367404,pt,cartaz feito para fodechinchos
18232277368218860,gl,"por favor, este ano nada de poñelos a primeira hora da tarde. que logo despois deles, durmimos  os milloressssss "
18394235185011488,gl,como están diciendo este ano nada de polos o principio. o mellor toca poñeo o final sen dubida
17975791184569616,gl,vas?saen hoxe as entradas eu pillarei a miña!
17996135453259876,gl,moitísimas gracias!!!  desexando voltar!!!
18017569885806084,pt,"infinitas, sempre "
17865630813079576,gl,"vai ser incrible, ganazas!! "
17964233588569048,gl,"vivo en holanda e só veño a coruña pola morriña, non sei, pénsao"
17983644170429088,pt," dou fe, imposible dar mais"
18037851283656940,gl,vender a miña casa
18125924089323428,gl,tatuarme morriña 
18031615519667112,gl,tatuome a palabra morriña e envío foto antes do concerto
18012537911175644,gl,"subir ao empire state, a pesar que teño vértigo,e facer un video promocionando o morriña festival"
18052922719531868,gl,"eu fun ata polonia para ver a louis tomlinson e fixen cola a -ºc a intemperie máis de h… e hai louis que están máis tolas aínda, non sabedes ben a quen traedes… a xente vai acampar na cola máis dunha semana antes, vivímolo en fuengirola en , en bilbao o  de outubro… intentade regulalo porque é un descontrol absoluto"
18090864094398228,gl,"realmente o que me parece máis incríble e surrealista é que o único que teña que facer para ir ao morriña fest e ver a louis tomlinson sexa coller a liña , línea  "
18036267718672920,gl,"entre as páxinas da miña vida, hai un capítulo que aínda non puiden escribir: o día en que finalmente vivirei o máxico concerto de louis tomlinson. desgraciadamente, durante a súa última xira, a miña saúde xogoume unha mala pasada, impedíndome estar no espectáculo que tanto soñaba. as súas cancións son como a banda sonora dos meus días máis felices e a luz nos momentos máis escuros. a súa voz, chea de emoción e autenticidade, ten o poder de transformar incluso os días máis grises nunha experiencia especial. non ter podido testemuñar a maxia do escenario durante a xira foi unha dor que, de cando en vez, aínda me pesa. pero, como unha chama que non se apaga, mantiven viva a esperanza dun reencontro. hoxe, a oportunidade asoma no horizonte co morriña fest, e estou máis que disposto a superar calquera obstáculo. até durmirei na rúa se for preciso, tirarei  en todas as materias e vencerei a morriña que se instalou para crear unha nova lembranza. estou preparado para abrazar cada nota, sentir a enerxía do escenario e perderme na melodía que sempre me acompañou. e, ai, como sería un soño vivir todo isto ao lado da miña nai. compartir este momento único, onde a música nos envolve, sería máis que especial. estou preparado para vivir este capítulo con intensidade, escribindo as páxinas emocionantes que quedaron en suspenso. morriñafest louistomlinson  "
18018305978048052,pt,inspirou-me
17888967428916058,pt,cando dicides a persoa ganadora?
17993020721409644,pt,"morre o xenio, pero sobrevive a lenda. o único que foi punk e celta na sua esencia."
18031208527929856,pt,"o festival e en galiza,entendese ben"
17995773011151760,gl,imos morrer
17979978455316544,gl,"a ver se o ano que ven,hai un pouco máis de carto para algo que non sexa indie. o firc estivo petado,pero claro,xa sabemos na coruña..."
18047679190484660,pt,queremos a !
17879323379979780,pt,amiga amanhã começa a vender o ingresso separado para o dia do green day. vou comprar !
17935862969714956,pt,a q hora
18034620520871376,pt, se conseguir comprar o bilhete diário...
18013335245247278,pt,olá! hoje apenas anunciaremos o line up completo e a distribuição dos artistas por dia. os passes diários estarão à venda em breve.
18293099452080448,pt,as entradas diarias sairán á venda moi pronto!
18268416193161688,gl,que ganas!!!
17978075360430424,pt,traer a 
17937005327770444,pt,"si que tou preparado, dalle jaaaas "
18215104378260160,gl,"devolvede os cartos dos grupos que actuaron gratis para todo o publico e que pagamos cas nosas entradas,eu un dos que ía ver eran les castizos e pagueibpor eles para despois levar a sorpresa de que foron gratis pagando cos cartos das entradas,morriñafest,gracias pero nunca maís"
17982993557636864,gl,imagina rirte de que hai unha noria no son e acabar subindo tinki winkies perdidas
18026652058937468,pt,o malo é espertar con esa música...
18021166069891744,gl,imaxina que non fumos nos
17915981153889492,pt,xa che digo jajajajajaja este ano non pasa
18018334391090828,gl,xd non sabes nin de que queixarte
18083408422430116,pt,este ano si fai calor vamos piscina
18037500961654224,pt,estes son os de  dia?
17869135038073948,pt,"non, as entradas diarias sairán á venda próximamente "
18010643855262432,pt,e o cartel por dias cando?
18036821353752280,pt,e os bilhetes diários?
18000666455587696,pt,em breve!
18037068151735448,pt,que cambiado está boikot
17875496618996880,pt,estarão disponíveis na quinta-feira às h em osondocamino.es!
18016964024078600,gl,aisss que me da algoooó
17985120650436420,pt,
18259853578170100,pt,mellor os paiasos do circo
18019842136820280,gl,gañas de ir! 
18018429266046180,pt,podense comprar co bono cultural?
17876525801973776,pt,e os individuais?
17870766659999028,pt,a que precio?
18423888811023488,pt,aii o mesmo digo 
18016744957811176,pt,experiencia para o recordo
18033482743795188,gl,a ver quen adiviña de que imos nós!! 
18011127137029262,pt,"de festival de música, como vos disfrazades vos todos os anos para disimular este circo"
18051353491566888,pt,ainda vais vender bilhetes solos ?
18031618477877220,pt,"sim, em breve colocaremos à venda is ingressos diários!"
17989620122367134,pt,vaya bullazo. solamente queredes montarvos no dólar.
17923326401770458,pt,vamos!! 
17907280055840460,gl,son rias do camiño baixo.
17852451183148684,gl,"qué peniña, de corazón. cantos anos indo a este festi... tristemente, xa non é o sonri "
17881189749001844,pt,esperando con ganas 
18031951990706788,pt,siga para outro ano 
18092100502382312,pt,o mellor festival!!
18106288573335272,gl,cheo total no barco de mj pérez! unha pasada a verdade 
17987295053146156,gl,pero devia ser toda a semana que eso trae cartos pa os negocios e pa o pueblo hay que mirar por todos os do pueblo que e cando fan pa manterse todo o ano pero aqui cada un mira por si e non polos demais aver si empezamos abrir os ollos un pouco
18032552182886288,pt,próximamente 
18024181900842980,pt,"sí, próximamente!"
17995225157369528,gl,en morriña  
17947989098710586,pt,traer a porfa 
18328690498096096,pt,traer a por favor y a por favor 
17981900897604756,gl,morriña 
17947019708689042,pt,tremendos!
17998995046954484,pt,obrigado a todxs por ser tan fodidamente brutais!!!! 
18001817090023240,pt, eu  
18260047912161088,gl,"luar na lubre, carlos núñez, spanta la xente, tanxugueiras..."
17996998871133620,gl,"rodrigo cuevas, milladoiro..."
17906847905832644,pt,"clanadonia que son os que fixeron a banda sonora da serie outlander,vades flipar con eles e a banda"
18178371109304564,pt, grazas
17980205615438708,gl,grazas a todo o personal de por facer realidade unha vez mais os nosos soños. somos equipa
18040225285522984,gl,impresionante!!! sodes o mellor festival da historia  parabéns a organización e a todos que o facedes posible  grazas hoxemáis longavidaasrevenidas 
17943548690699296,gl,sodes moi grandes. por moitos anos. vivan as revenidas e parabéns a organización!!!!
18262491706090504,pt,martes hosteleiro? 
17993745536502612,pt, a escoller o emote a ver se aghuanto eu o o clima
17991783050254004,pt,"é o meu grupo favorito, sempre rebeliom! "
17996065010133636,pt,dios mio querido 
18097089082351856,pt,"o bo faise esperar, e ainda vai ser mellor!!! non hay raio que por lume non veña!!  catacracks!!"
17970790607392376,pt,obrigado compas 
17922685766688656,gl,grazas por ser vos 
18089017291365092,pt,non podia ser doutra forma.... hoxe rompemos vilaxoan
18000696758042730,pt,as vosas caras non se me esqueceran nunca... 
17997779723116852,pt,sodes os mellores
17971963799570976,gl,xa podemos ir quentando hoxe 
17969322509422482,gl,grazas de verdade 
17995979174002508,gl,que wai ver a ahí tamén  vamooooos!!
18066416401447748,pt,festivalaco!! 
18235683220215264,gl,panda de desgraciaos os amo
18006654418938228,gl,apadrina un moratón. 
17888339636841282,pt,sempre revenidas 
18011952905007330,pt,tini porfavor os lo pido
18401312251016440,gl,brokenpeachmorriñafest
17941320935671298,pt,"no pasa nada, nos viene genial "
18050763076553688,pt,"ouch este ano non podo ir o final, hai voda"
17944284977630496,pt,fai tempo que con eles bailo contenta
17981084534541578,gl,qué escándalo este ano 
17993158046501072,gl,grazas a vós sempre!  mañá máis! 
17842403064067600,pt,"grande, moi grande. foi enorme pese a choiva inicial"
17970919034538644,gl,moitas graciñas !!!
17877079634954678,pt,compro entrada para hoy! 
17981881313219456,gl,o que non ghusta é que non se poida disfrutar da súa música porque están as probas de son a todo trapo no outro escenario.
17989763000092272,gl,"hai xente que ven ao festival a ver ao rabelo, unha pena que non o poideramos disfrutar de todo polas probas de son de herdeiros da crus. unha faltada vamos"
18075622501400376,gl,a ver algún concerto igual si que me perdo non vos vou mentir
18071551243415056,gl,"todo un detalle facer actuar ó ravelo cosas probas de son bourando no outro escenario. unha boa falta de respecto. dádelle unha volta a isto no futuro, por favor !!! "
17904682835836240,gl,non se reprograma rebeliom para hoxe? 
18017249974778336,gl,xa non se pode pagar en efectivo coa pulserita dos collós
17853670578027906,gl,graciñas revenidas
17867857533059788,pt,vamos 
18095399635381476,gl,claramente 
18016655423017188,gl,"noo, é mellor aínda"
18137666413310188,pt,amaia
17842998549154682,pt,próximamente!
18012878719979524,gl,que envidia
18026862472637888,pt,queremos a
17881037918976624,pt,malú por favorrrrr
17853965580083284,gl,brokenpeachmorriñafest
17890740698955432,gl,brokenpeachmorriñafest
17998437236117252,pt,facer colas de  minutos para entrar no recinto non pode ser... case m de cola
18337041565099284,gl,anunciade os que quedan anda !!!
17914347077793304,gl,gracias! habra que ir pronto
18025844047905600,pt,este ano non toca
17870357985059326,pt,é mellor ir a desbrozar a finca.
17862460197049032,pt,te amamos 
17852826417117204,gl,te amo amiga 
18011640671029320,pt,nos vemos
18004031326995352,gl,me alucinan. descubrinas fai pouco tempo e namoreime das súas cancións. sodes grandes!!
17998319390301944,pt,agarimos eternos a nervo sempre implicado cos fand
18047390068493952,gl,"grandisimo nervo sempre. por outro lado que se decida cancelar o concerto de rebeliom  minuto antes de comezar, cando levaban caendo raios e tronos sen parar dende a metade do concerto de zoo, pareceme unha falta de respeto tanto os fans como o propio grupo."
17988930521108260,gl,haberá que ver que pasa...a previsión é inestable
