id,language,text
17960553848732800,gl,"como sempre, ninguén fai nada ata que é demasiado tarde. ese home tiña que haber sido ingresado nun sanatorio psiquiátrico hai moito tempo."
18013801979254138,gl,"hay cabida para todolos animais, e así debería ser, o que pasa que os lobos non comen herba e no monte pouco teñen que comer desgraciadamente...buscan o sustento coma calquer ser vivo, o mellor é que a caza acaba con todo, non o sei.....pero desde logo os lobos son mais ca necesarios"
18037196824837116,pt,xornalismo lixo
18431360500052484,gl,i love lobo  galego
17935191218823936,gl,es coña?
18033066811756792,pt,que pena de criatura
17995441031571372,gl,mención a xente que fixo os graffitis
17982193694495460,pt,vive e deixa vivir
18034354894840248,pt,"e que non entendo o teu idioma,se queres fálame no meu, bicos"
18001009763440156,pt,eu fun caghar
18061584667516160,pt,cantante low cost para roupa low cost
17921094713783352,pt,"e ti a gaza,.....proba sorte por alí......falabarato"
18019348550109360,gl,"ademáis de sair na revista time, susana rodríguez gacio é médica e unha campioa paralímpica de triatlón adaptado."
17870942388038300,gl,"xa so polo queixo pola denominación de orixe, debería estar prohibido calquera mega empresa na comarca."
17898984608905212,gl,si ho non lle importamos un carallo a xente vaille importar o queixo! o queixo coma se o fabrican en madrid total que máis ten!
17994895862359280,gl,"xestores que nunca pisaron un centro de saúde, onde a atención é a demanda, r hai días que tes  citas e días de . e onde un pediatra un día ten  consultas e outro día ten  porque vai a demanda."
18005263970206640,gl,cando digo que noto que as xinecólogas teñen ansiedade de máis por meternos produtos da bayer... encantaríame que alguén probase o que xa sospeito. ou que nos tratan mal para que non volvamos porque lles vai no peto $$$ ...
17886185832012776,gl,"pois haiche moito médico que vota ao pp, moito enfermo que vota pp, moita enfermeira que vota pp, hai moita xente enferma que vota pp, hai moitas familias que votan pp e non mandan aos fillos a educación privada, en definitiva hai moito tont@ que vota en contra dos seus intereses e do ben común"
18012768221515732,pt,"así xestionan, a culpa sempre é doutros. acaban con todo o que è público. "
17963522915720532,gl,en canto empecen co reparto de sobres a culpa non vai ser de altri
18018467534180212,pt,non preocuparvos... gobernar o pp e vai haber paguiñas para todos e todas...
18424716475060644,gl,a saturación do turismo con toda a contaminación que produce tamén inflúe moito. o pp o goberno da xunta vai facer algo? vai mandar facer un estudo sobre o problema? xa digo eu que non vai facer nadiña.
18041062612739492,gl,fala coma se nunca gobernanse e non fixeran o mesmo. en fin que fartiño estou da m.e..r.d.a. do pp/psoe
18009796613365408,pt,"mais sanitarios para a nosa sanidade pública señor , acessibilidade a unha vivienda a nosa mocidade, mais recursos na educación pública etc non o fara e todos o sabemos."
18433540897058172,gl,"non o cree nin el,canto minten os políticos tanto una coma os outros a sanidade pública está como está vas a urgencias con un dolor coma un perro e pasan de todo así que milongas as minimas"
18023537714087948,pt,goberna con feitos que e o que vale
18026233672970240,pt,e logo serán   e logo será   .
17968191635587980,gl,"cada vez teñen mais restriccions en portugal,faltalles a materia prima (eucalipto) e teñen que buscar outro rio para contaminar (o ulla)….e nos como somos parvos pois asi nos vai …non se pensou no custo,non so medioambiental tamen económico …ou é que os apostaron por empresas no rural,ganaderas,cárnicas,lácteas,non xeneran postos de traballo que se perderán se perden as certificacions bio.aparte o ulla desemboca na ría de arousa….da que vive moita xente…non hai adxetivos para describir o que queren montar…timo,engano,pero o que está claro é que o pagaremos moi caro senon os paramos.altrinon"
17852456430157046,gl,"eh as maquinas que sustituen as, os traballadores, sabedes si cotizan"
18054469315588000,pt,cal é o motivo da pelexa?
17916798479910988,gl,"que ben, vamos pa atráis coma os cangrexos"
18055499197569484,gl,"que tome. po lo cu os do amura, empesando po lo porteiro... a un amigo meu no deixaron pasar por unha camiseta que non era do gusto do porteiro"
18074841847471244,gl,esto non se debería publicitar...un pouco de control
17999763926529786,pt,si os pillo eu non quedan ganas de volver....
18044401672679380,gl,"seino, por desgraza aínda seguimos nas cavernas."
18043612474674856,gl,claro e dspois ai a xnte q nn se lle deixa pasar por malas pintas según eles ou roupa nn adecuada po esa xnte imos a tomar algo nn a pintalo payaso coma estes
18058183045558252,gl,pero.. que paso?
18013114700091204,pt,
18257531422168164,pt,que bonitinhooooo de quem é!? como o víchedes!?
17990885570632328,gl,atún e pulpo 
17984068430505620,gl,lacón e grelos ou chicharrón e queixo 
18229512220266336,pt,"do ingrediente, da zona da calida do ingrediente ….. etc etc etc"
18317990101123712,pt,"en galicia hay espadas riquísimas, tamen as hay que ten que ter muita fame o can pra que as coma . estando ben feitas gustanme de todo tipo, menos esas modernas de grelos e lacón ou as de queixo que lles chaman tamen empanada"
17994455933378548,pt,a de sardinhas!! 
18051512059555400,gl,xoubas
18023765444085432,gl,a de miña nai que a fai de liscos e a de polbo 
18015534710036720,pt,a vegana do gadis...
17876714856061976,gl,oscos e zamburiñas
18028180895008128,gl,"todas, tamén a de parrochiñas (ou xoubas). "
17938337102714834,gl,a de zamburiña
17842616706202608,pt,t o d a s!!!!!
17913003389830968,pt,zamburiñas
18104285320388832,pt,como vai ser a de atún a preferida de ninghen
18034912903737808,pt,millo e zamburiñas
17979742733513108,gl,millo+vieiras ou zamuriñas 
18025870913014824,gl,galicia non existe!!!moito nos queda para ser a metade de euskadi en autogoberno!
18039183055772832,gl,¿ quen escolle altri ou a xunta de galicia ? penso que altri ahi pouco mais que un itermediario entre a xunta grenalia i ence
18045410968590960,gl,xa veredes cando cheguedes os 's 
18020862854283968,gl,tedes que falar coa rapazada do
18085492597394892,gl,estalle quitando espazo ás silvas e toxos
17942481950697268,gl,"nunca escoitei chamala “orella de gato”, eu coñezoa coma “sombra de pozo”."
18041380102760004,pt,canarias territorio da península? 
17978545625673860,gl,"na galiza facíase de noite, en ourense eclipse ningún"
18025481153043920,gl,unha nación..... unha selección!!!!
18004634126223058,pt,adiante loitadores!! estamos con vos!! 
18035551984855420,pt,"pouco foron,"
18242374684247880,gl,e despóis ben qe votan ó pp
18007962860173468,gl,seguro o mesmo pasou onde vivo. vamos a manifestarnos en defensa pola ría e marisqueo e arrasou o azul...
18015360602195252,pt,tremendo festón meu
17874953190064740,pt,haberá foliada? 
18231702583248632,gl,ruadiña ben xeitosa 
18010478963518100,pt,bom dia guapa!
17995562684615076,pt,a xente da costa é moi brava 
18222837277276008,pt,
18041862256702432,gl,o domingo foi unha tarde movidiña
17844964440179176,pt,"insto o concello a que tome medidas o antes posible para regular os usos e fluxos turísticos na ciudade, esta comenzando a proliferar mais rápidamente a perda de identidade local. a coruña non debe basar a sus económia no turismo. isto e un grave error. choraremos nuns anos se non regulades isto."
18074381518471872,gl,grande alcaldesa 
18008272592143428,pt,ojala a poñan total os votantes morren por eles
18035665639853780,pt,altri como chegue a facerse vai sela desfeita definiriva da galiza.
17926890218763444,pt,"altri, non "
18042815104708584,gl,hai algunha manifestación programada actualmente en contra desta locura?
18025991902888480,pt,haber as nubes en baldaio. pero temos varias nubes 
18022787623904168,gl,tivemos unha nube estancada e non permitiu velo. a nube estivo unha media hora sen moverse
18002755253414624,pt,aíche cousas
18008581388362764,gl,que ba! non creo eh! apenas é unha organización criminosa
17963034692607636,gl,a pola sexta maioria absoluta!!!
18310855567183724,gl,andaba aforrando para os estudos dos nenos pero igual e mellor mirar con quen se xuntan
18289395136091972,pt,nada novo no pp
18080371573453412,gl,"pero q noxo dan, uns e os outros..pasámolas canutas co virus e esta xentuza a facturar cifras astronónicas "
18058698352539160,gl,"que va! si son todos uns santiños. o pp non rouba, solo saca cartos de onde pode (que son moitos sitios). para eles son neghosios."
18021738515016636,pt,calidade galega 
18050533666605196,gl,e máis que poderían ser.
18050225140593752,gl,derby galego
17969837270674856,gl,unha mágoa que o arbitro saira tarde e pitara o comezo con himno aínda soando...
17987801213612224,gl,tangana si. himno de galicia pouco. valors
17965794302658368,gl, o partido do ano para algúns polo q se ve
17998093367422396,gl,"os que se viron apurados foron os do celta, que por cabtar a oliveira entera a deshora, non lles deu tempo a deixalo enteiro porque o partido comeza a en punto e é a en punto. pasoulles o outro día o mesmo co primeiro equipo. calculan un pouquiño mal..."
17871903315046852,gl,"vós nin si quera o poñedes estos últimos anos en riazor, cando o noso filial xoga contra vós... valors"
18067394170482676,gl,"arriba o dépor neno! o himno de galicia foi, e será, o máis indicado para calquer derbi galego. dígocho eu! "
18011993846166008,pt,outro falabarato......
18016093652116800,pt,"por comentarios coma o teu.......muitos anos en  federada........muitos anos, cos vosos títulos, mais abaixo co celta fortuna.....e o voso sitio......sempre anti depor."
18028789186853072,gl,"acomplexado túa prima.......moitos anos aí,......así sodes vos........o prosimo co celta b.......se queres ver futbol profesional xa sabes.......analfabeto"
18329267629108424,gl,"o celta é galego.. e aunque non fora, se te si tes galego, por qué non vas poder poñelo?"
18069484927485904,gl,"super merecido, moitos parabéns"
17992384079575334,pt,parabéns!!!!!
17870475480059126,pt,parabéns!
17989517396611612,pt,parabéns marabillosa!
17932561151721156,pt, parabéns 
18003136295517228,gl, que bonito parabens
18108615688365596,gl,eu vina en madrid en galego!!!
18016158539137840,gl,"o problema que temos na galiza, é que hai moita xente que, sendo obreira, pensa que son clase media alta.. e así nos vai, catro anos máis de travesía do deserto.. vai sofrer a cultura, a sanidade, e todas aquelas que queremos un proghreso real. sen máis"
18014846864507836,gl,jajajaja os galeg falaron moi claro non queren a ana ponton de presidenta. a pola próxima sexta maioria absoluta.
18011922485184466,pt, anos mais da nosa longa noite de pedra 
18010268075223240,gl,"outros catro anos máis de mentiras e roubos, claro que sí! desfruta"
17997388607278940,pt,"o problema é que os obreiros nom son representados por nenhum partido, nem nunca o foran, por mais que choreis votos em seu nome e fagais presion para que a xente participe num circo."
18035955229759648,pt,como todos os demais que se dedican á política señora.
18255258325215916,gl,"xa sein que a anarquía é moi chula, a min ghostame coma proposta.. fai algho ti meu, a ver que propós"
17888039588992976,pt,". deixar de impingir o voto,  nom deixar que os que impingen votos controlen as loitas,  loitar xunto a clase obreira e nom com uma pretensa vanguardia. de nada, boa semana!"
17916440564891476,gl,"levo facendo pan dende as catro da mañá, son clase obreira non teorizo, exerzo de tal e loito coma tal, cada xornada dende hai corenta anos. non me deas leccións por favor. boa seman a ti tamén"
18010805045193872,gl,"nom estaba a decir que nom o eras nim que votaras ou nom, pero que se deixara de forzar moralmente os demais ao voto no bloque ou no chamado util. me pedistes que proponho, e te dixen iso, de deixar de impingir o voto ou que a quem votes controlen as loitas que son nosas, dos obreiros : e tes que admitir que as controlan. veña, debatimos depois da xornada!"
18099346213380824,gl,cal é o teu problema? penso que xa temos todas certa idade para andar con estas parvadas
17899990532954868,pt,mirade ben a quen seguides
17988275843408628,gl,a seguir medrando e loitando polo cambio en galicia!! 
18011443832224058,pt,é o que hai. eu non me resigno
17949807521762136,gl,e aínda por riba con castelanismos!! patéticos sandeus! 
18005472200343296,gl,sempre xogando sucio. ascazo
18059505106516136,pt,tan desesperada está a esquerda para manipular cos pagos os mariñeiros e agora con esta suba anunciada no verán e con comezo no ano ?
17877188772031074,pt,
17992428287569500,pt,que pare o mundo que temos que jomitar 
18066099103491172,gl,"principios de  e xaneiro, non  días antes das eleccións, aparte que isto leva noviciado dende abril do . non se vai das mans a información, están denunciando unha cacicada manifesta."
17974718000672810,pt,moito obrigada
17910871883830712,gl,galicia actualmente:  no se acalara!!
18031967566910084,gl,a coruña
18004365080234040,pt,"non, vives na corunha"
17993511377393348,gl,iso ten pinta de ser a coruña
18013203008093060,gl,"a coruña, parvo, a coruña"
18033372223740112,gl,"a coruña, parvo"
18306844324122740,gl,"pois eu tamén quero! de neno apañaba minchas na ribeira! terá que contar, ou?"
18088813483416300,pt,vergonha.
18035430526643056,pt,"a min tamen me vai ben, miramos algo home"
18002104334184596,gl,iso é en serio? son así de cacholáns? ou é outro fake?... e que pode ser real pero...
17993275925598858,gl,vaille quedar unha boa débeda á pontón!!!
18079511614442156,gl, iso non se podería denunciar diante da xunta electoral? 
17999999570428026,gl,e que fai un mariscador con  eu? si xa solo o seguro vale  eu e non se está traballando por que aquí na ria de arousa morreu todo e o que non morreu e marisco pequeno que non esta para venta aínda vaya mafia o pp este de merda había que velo a el o que facia con  eu cona co trouxo
18044673646625576,gl,por casualidad coñecedes a algún mariñeiro que cobrará ese cartos ? porque eu coñezo uns cuantos e a verdad inda non llos ingresaron.... o mellor todo esto e..... quen sabe jajajaja
18021357494054276,gl,eu tampouco mo creo moito pero por antecedentes non será
18022075168988804,gl,"a cerca de  persoas que poden influir en  achegados, o que fai un total de . persoas ! pero xa vos digo que a maioría non traga con isto! rueda e concelleiros vades para a casiña! ana presidenta!! "
18067765135488720,pt,sempre comprando os votos non perden a costume
17965585184581358,pt,pos a min xa mos ingresaron as  da tarde 
18018082828911764,pt,pouco mariscadores hay.... que ye de  euros a os parados arruinase....
18307409269183144,pt,noxo!
18044749594622584,pt,pois os mariscadores ainda estamos a espera desta axuda. osea que esta noticia e mentira
17994761594578334,pt,como de costume comprando votos e inda por enrriba con cartos que non saen do seu bolsillo máxicamente isto e un cachondeo
17984719646478590,pt,ay.. falamos agora das paguitas?
17854283922129028,gl,unha amiga miña é mariscadora e non cobrou nada 
17896674527891824,gl,asiq pedimos ao pp que ingrese esos cartos (ainda que non gañen o voto)
17965879358606172,pt,"ánimo bravas,temos que parala"
18084255838447908,pt,non me parece xusto
17986900442638940,gl,porque na poñen na castellana en madrid?
18057227185574356,pt,a madrid con ela ali a presidenta vaille gustar
17992565249607288,gl,pois o de sempre; máis do mesmo 
18299212078194896,gl,"e engadide a convocatoria de oposicións o xoves e o tema de axudas á vivenda o martes, todo soltado reiteradamente nos telexornais."
18314718262192004,pt,"galiza, adiante! é agora"
18336138415098284,pt,"""periodismo"" ""independiente""."
18037722340738988,gl,aquí unha á que compraron por €! sáelles ben a campaña cos cartos de todxs!
18419924098005720,gl,"podesnos explicar porque o bng vai con bildu as europeas, ou xq no programa do bng vai a desaparición da garda civil, está mal eso de que lle paguen mal os médicos ou enfermeiros?"
18047645227541112,pt,"cando a esmola é grande, até os santos desconfían!!"
18021438536055280,gl,amnistía? 
17877245099982560,pt,pellets? anda rapaz vai recoller plásticos as praias.
18030893323882688,gl,era visto. a reacción dos galegos ante isto é o que debe interesarnos. verémolo
17883237374962602,gl,é tan emocionante ternos! grazas a todas 
18010430165345452,gl,"alto e claro. si ós pequenos productores, ós gandeiros, ós agricultores, ós pequenos negocios que enchen de vida o rural. non ós foráneos que só veñen a expoliar os nosos recursos e a modificar a vida tranquila que queremos levar."
18029828287939116,pt,mais claro non se pode falar. 
17845347693181036,gl,altrinon porunhaulloaviva expolio concellosdaulloalibtesdeeucaliptos  poladefensadariadearousa proxectosindustriasrespetuososcomedioambiente ulloalifepatrimonioinmaterialdahumanidade galiciacalidade camiñodesantiago
18420307360046084,gl,moitas ganaaaaas!!!!! 
17862460254069056,gl, deanme o contacto da advogada desas  compañías...porque é a mellor e mais insistente. absurdo pero insistente
18101151016387356,gl,que vos fodan se xa non tiñades reputación ningunha. poñede buses no rural e a calar.
17921071973863232,pt,que chulo
17938110320813432,gl,"a coroza usábase en toda galicia, sobre todo en lugo e ourense."
17890186457992852,gl,animo rapaz !! segue facendo esas creacións tes un oficio bonito ! tes moita arte e moita maña !! esa corosa ou carapucho está increíblemente ben feito 
18264604372228380,gl,"pero esta marabilla? como di el, xa é raro atopar hoxe en día un rapaz que fale galego, pero que aínda encima sinta tanto cariño e respecto polas tradicións "
18012198263464692,gl,pois sigue así rapaz!! moi orgullosos de tí .. e tés moita razón! zocas e zocos os mellores para os pés! quentiños coma eles non hai! 
17884997666964332,gl,"grande!!!, moito ànimo, ten moito mérito o que fas!!"
17858686113098800,gl,"certo, máis ben en pontevedra e sobre todo ourense, e tamén en portugal. con esta zoa referíame á zoa oriental de lugo, onde non queda constancia de que se fixeran, si de que se gastaran, pero mercadas en rubillón iu alvite."
18328104568186316,gl,moitas gracias!
18025500632043816,gl,moits gracias! o carapucho o seu traballiño deu... acabaron os dedos en carne viva.
18293447815080848,gl,moitas gracias!
18338379046119644,gl,moitas gracias!
17913883055826312,gl,"a gran maioría por desgracia é así, pero hai unha oequena parte que aínda lle gusta sentir a muiñeira ou a jota, e beillalas."
18007681454170992,gl,moitas gracias!
18003310565582936,gl,moitas gracias!
18004403735241524,gl,moitas gracias!
17978779340671480,gl,moitas gracias!
18017196527005904,gl,moitas gracias!
18002736068258996,gl,algún aínda vamos quedando...
18231354040264768,gl,que bonito galego falas e que ilusión verte continuar cun oficio tan bonito e que necesita de xente coma ti para subsistir. son filla de zoqueiro e éncheme de alegría ver que isto continúa. parabéns!
18035726659842296,gl,da gusto escoitalo: haberá que volver ás zocas 
18011296775095736,gl,moitas graciaas! alégrome de que che guste o que fago!
18022759562103500,gl,moitas gracias! eu penso que é unha gran opción!
17898734606903658,pt,.. um nom finito futuro amplexador
18031795444767084,gl,.. por  anos máis . grazas sempre
18039890077765140,pt,por suposto que si!!! cando queira ten as nosas portas abertas
18066466273513452,gl,falas como un home sabio
17892858173995738,gl,"por iso me gusta que me digan que falo coma un vello, plr que pra min os vellos son xentes sabia!"
18023366651097576,gl,os carapuchos tamen en pontevedriña. 
18066557839508456,gl,"moitas gracias! a verdade que teño moitas ganas de probar a facer algún zoco, así que seguro que poido aprender moito de ti!!"
18082375810446340,gl,fenómeno
18248205046244720,gl,imos acabar como en irlanda...que é mellor comprar apartamentos que ter empresas
18014411435199704,gl,que vergoña de pais
18024886382085520,gl,"ánimo aida! por desgracia ainda a base de reclamar en redes esta xente pasa de todo, do máis importante, da salud de todos! que non se xoga con eso coñeeee!! a seguir  "
18051692611529752,gl,"qué vergoña. eu non teño queixa, de feito na miña área funciona moi ben. tiña que ser igual para toda galicia."
17935980029816920,gl,agaliciaquefunciona do pp
18231690499250648,gl,"o uso do símbolo que representa a neurodiversidade non concorda co tratamento informativo que estades a facer na noticia, se non co modelo médico, o cal non é defendido pola comunidade autista  anímovos a facer unha pescuda máis afín a esta comunidade e facer un uso da palabra máis respetuoso con ésta "
18044727538676404,gl,"nunca escoitei que tivese mala fama o millo negro, nós sempre lle chamamos millo rei, cando aparecía unha espiga negra diciamos que era un rei e quedaba para colgar, co follaco faciamoslle unha asa e quedaba todo o ano colgado no canastro, como unha especie de amuleto. os reis pendurábanse ao lado dos san-antonios (espigas que tiñan un 'brazo') e as ánimas (espigas que tiñan moitos brazos)."
17938076675714564,gl,mola moito iso  . e donde se pode mercar o millo corvo??
18090103333422608,gl,"cando era pequena axudaba a esfollar na casa dun veciño, e cando saía unha espiga destas era unha festa. chamábase espiga raíña."
18033032311747012,pt,non se pode permitir!!!!!!!
17928193793834548,pt,"claro que non, e non o permitiremos"
17894434763920928,gl,normalmente os gandeiros son do pp fai dous días gañou por maioría absoluta en ton non entendo estas queixas
18292166593082864,gl,vasme perdoar pero este comentario sobra absolutamente.estás comentando na publicación duns veciños que non coñeces de nada.
17992879640416512,pt,"sigamos con esta política. a encher-se de eucalipto, a política do eucalipto. sigamos así  anos mais ou cen. non aprendemos."
18018331424481332,gl,"digo eu... no será máis fácil todos os parques xa feitos por que nos van cambiando por uns más grande e de máis potencia.. o sitio xa está , non fai falta joder máis montes nin roubarlle as terras os donos por que claro aínda encima cando che ofrecen che dan  duros a vez que os terreos que rodea os parques perden valor"
18145010359311724,gl,tiñan que cancelalos todos! xa temos máis polígonos eólicos dos que precisamos!!
17918247155899766,pt,que legal!
18065444932517524,gl,"home para deixar de traballar e vivir ben agusto,non xuntas eses cartos na vida macho."
17891008449007940,gl,"o dono honrado, o gañador debera ter un agradecemento"
18329127484185008,gl,"carallo, parécelle pouco! depende da idade do sr, eu preciso  millons pero se ten uns anos máis lumee"
18040580956654208,gl,esos rapaces pelean como unha muller con uñas de mentira… a patadas?  ai dios.. a cabeza non para o
18098320093396652,gl,e para que se cubren as caras? mellor asi… non se lle da credito a quen non o merce
18429066937028848,gl,ti cala q ben pareces doutro país 
18005158496423584,pt,eu solo vexo fachas choróns
18224108617280848,pt,"o.o chorons? ah porque  tipos batendo nun traballador que ya esta no chan e o mais correcto do mundo non? e mais ainda se ningun resulta detido, polo tanto apalozan un home e vanse tan tranquilos"
17990796173448308,pt,sempre homes
18027804358979612,pt,xa saltou a tipica
17984696057502502,pt,como reparte
18061392841535856,pt,a deixar on entrar todos no noso país. temos a peste petando a porta! 
18038600329667124,gl,"son unha empresa sen ánimo de lucro, desenrolo e potenciamento do rural...é qué mexan por nós e dinnos que chove"
17994719861357280,pt,"e porque, non a montan en portugal..."
18052263016545544,gl,"por que contamina , no son parvos os lusitanos"
17867163768052244,pt, pra eles
18074751553480064,gl,"si, non é unha celulosa!, esto soa igual q a “biofabrica” de ence en pontevedra, todos os galegos deberíamos estar en loita!xogamonos moito, a nosa biodiversidade, peligran os rios, o mar e a terra plagada de eucaliptos q xa sabemos cómo se comportan ante os incendios, xa o vivimos!!!, en fin esta en xogo a nosa vida o noso país, hai q movilizarse, xq este goberno, non defende a xente se non a estas empresas depredadoras!!!"
18092083765417240,gl,"agora enganan sempre cas palabras "" bio"" e ""sostibles"" utilizan eufemismos pra confundir e logo enmerdan máis que nunca. fora!!"
17927113784847842,gl,o galego non e doado de persevir.
17887325832009776,gl,"o almorzo non sei, pero as merendas que podo preparar son lexendarias. longa vida "
18147652708309496,gl,"ten que ser unha maravilla estar ahi, seguro que o pasaron dpm"
18041885689737508,gl,o tipo quería poñer unha freidora debaixo do meu apartamento... tiven que explicarlle á antiga moda que non era posible... e non foi...arre carallo
18040007731684012,gl,mil grazas! 
17995871186575528,pt,
18250957990213440,pt,orgullo de cidade! 
18087801757408248,gl,morriña... de ver unha festa galega vendida aá cultura allea!
17950477127786732,gl,"xa hai seis anos que morreu miña nai e xa lle fixeron esa estafa levaronlle a cadena de ouro con medalla ,con muito valor sentimental"
18009483554124816,pt,"igual o nome da av, tivo algo que ver..."
17849719308124758,gl,namóranos todiño 
18323547565117976,pt,o meu plan favorito 
18035421610701428,gl,cal é a túa canción favorita? 
17861983269057512,pt,o polbo
17977753559653710,pt,"o mar, o monte, a comida... difícil escoller."
18018017141121624,gl,"da miña galicia namora todo,o mar,o verde,a xente..."
18019172927078444,pt,bolboretas do campo
18228426517254628,pt,campo da festa
18021105776003152,gl,o orgullo dd galicia
18044158054626060,pt,a praia de samil
18025298590793372,gl,"o que mais me gusta de galicia, e o maia bonito que ten, é a miña avoa. unha galega dos pés a cabeza, pandereita e cunha man pra facer cocido…"
18042043510585312,gl,o paisaxe tanto de montaña coma o da costa  
17874531003043498,pt,as mellores plaias as mellores romerias a mellor xente a mellor gastronomia que mais se pode pedir
18069468907474104,gl,a costa galega 
18060469942512708,gl,o que máis me gusta como galego que vive fora e sentirme en casa cada vez que podo voltar á miña terra
17862081120092980,gl,o que máis me gusta como galego que vive fora e sentirme en casa cada vez que podo voltar á miña terra
18027077797927328,pt,os seus habitantes
18023429857840832,gl,"festas de comilonas, paraísos e xente maravillosa"
18036648496704020,pt,as diferentes paisaxes que temos en galicia!!
18016951897908680,gl,"luís tosar e as súas películas, especialmente unha de narcotráfico. a lagoa de cospeito."
18120351973339448,pt, acabouse o concurso!  proximamente anunciaremos o gañador nesta mesma conta. non te fíes doutro perfil nin facilites ningún dato a outra conta que non sexa a oficial.
17859834135068756,gl,"e o gañador, xa saiu? e que non vin se salira ou non"
18023417725984124,gl,"boas, bea. aínda non, pero en canto o teñamos anunciarémolo nesta conta. un saúdo."
17899538669950492,gl,ok. moitas grazas. un saudiño
17950877990752720,gl,ohhh!! moitísimas grazas !! estou feliz 
17988296738485852,pt,amém obrigada pai sempre obrigada
17905683401927456,gl,xa estan espertando os que sairon onte 
17968680059693422,pt,"pianinho com o entusiasmo. o partido ainda não acabou, e o pp está a tirar votos de debaixo das pedras..."
18030508297799640,gl,que alguien me explique estos sucesos paranormais no que persoaxe que conduce non intue que vai algo mal
18008677691365110,pt,e non acabou na cadea???
18027359107859576,pt,e ti que fas grabando ao volante?
17997964433607764,gl,a tvg dixo que ía borracho
18341927536111448,gl,e despois paranme a min por ires a  nunha zona de  de camiño a noia
17916085409913084,gl,"o que mais rabia da non é que a dgt non actúe no tempo que debería, o que mais rabia da e que podes morrer por culpa de un burro así"
18020899654950900,pt,acabaremos collendo a maleta como nosos avós.... nada nos vale
18028963282760104,gl, grazas
17862924609065014,gl,demasiada publicidade
18102022918368484,gl,"pero aínda nn se poden coller, verdad?"
17878995878991730,pt,https://www.coruna.gal/web/gl/actualidade/novas/nova/o-emhu--reunira-na-coruna-a-juan-davila-ana-morgade-roberto-vilar-eva-hache-galder-varas/suceso/
18016964024078600,gl,aisss que me da algoooó
17985120650436420,pt,
18259853578170100,pt,mellor os paiasos do circo
17959637915591614,gl,"non pasa nada....no vos preocupedes ...son unhas boliñas de prástico....coma os "" hilillos de plastilina"".... a que vén tanto problema...lle votades a culpa sánchez e logo votades a rueda...e  anos máis...debe ser o que merecemos..."
18015862742076800,pt,se fora tabaco taban as plaias limpas fai tempo
18376093072076668,gl,aquí o botón dos galegos ——>
18019196963006356,gl,pel de galiña!!!
18037089130606448,gl,ostia que cracks
