id,language,text
17964872000709788,gl,"non vou a ser eu quen te diga ""non te droges pola maña"" pero o café podete matar, mellor fumate un porro que nunca morreu ninguen! pa cuando unha camisola defendendendo a planta q consumimos milleiros de galegos? non somos criminais. o tempo daranos a razón."
17994511304380752,pt,"cunca motivacional, adoro!  onde esteades vós que se quite mr ñoñerful "
18227935099256432,pt,as veces só con likor café 
18099579397401424,gl,precisamos que todo o mundo entienda que non posicionarse a favor dunha regulación do cannabis sen lucro e o mesmo que promover o mercado negro
18104623189344164,gl, moitas grazas !!! 
18021452312003792,gl,encántame! 
18020729591064292,gl,moitas grazas !!!
17993828321462860,pt,gracias a vos!! foi un placer 
18076923082416812,gl,moitísimas grazas ana 
18419095048035956,gl,fans da rosalía de 
18000392447526920,gl,queremos unha versión rockeira 
18298498219197528,gl,as rosalías de deica fans de 
18285539776092228,gl,a verdade e que a veces parece que tivera un toque punkarra nalgunhas cousas que escribe 
17857023213109044,gl,"moito, mira un video que fixeron dende a estrada cunha das cancion de a banda da loba dun poema de rosalía, toque punki total"
18022889378002164,pt,podo compartir?
18048390529609540,pt,podes ! 
18010355945353260,gl,"que preciosidade de ilustración! semella a escultura que ten na alameda de santiago, non si? "
18019846382100904,pt,que marabilla 
18098422729382264,pt,que chulada 
18046701439605308,gl,"moitísimas grazas, compa! "
18007565216266744,gl,grazas! 
18002837252461604,gl,"moitísimas grazas, compa! "
18015526663866864,gl,son unha pasada 
17990065502310516,pt,non poden ser mais chulis 
18054476056513252,gl,amo moito
17895977837858748,gl,que bonitiñas!!
18112630456341860,gl,"moitas grazas, compa! "
17908712105864640,gl,aii moitas grazas! 
17848545183110040,gl,"moitas grazas, compa! "
18070960996449432,gl,"moitísimas grazas, compa"
17983333679557500,gl,ai grazas chuuliña
18036140599656292,gl," grazas, compa!"
18006728486190556,gl,ola! son a que acaba de pasar a pola sua ración de polbo . esta é miña conta de arte.
18298141264153464,pt,moi boa a gorra 
18028133821834864,gl,"ai moitísimas grazas, compa!"
18017145704005668,gl,grazas mil!
17997355373176866,gl,"ai, grazas tía, si que foi"
18034447588731984,pt,encantame 
18026352190858524,pt,"grazas mil, compa! "
17989384433542336,pt,eu estou nas mesmas 
18024610789760760,gl,"a divulgación está perfecta pero hai que vivir a festa! eu como sebastián que me chamo alí vou, aínda para máis inri é o meu aniversario. vémonos alí? "
18015795884082720,pt,este ano non  pero agardo poder ir no  
17992823738578076,gl,"queda dito, o ano que ven vémonos alí "
17977376531644740,pt,"non hai culto ao sol nesa festa, é para matar ao virus, e de paso culto ao san sebastián"
18031502095747264,gl,"pon que ""comeza coa caída do sol"", non que haxa culto ao sol "
17906817080823656,gl,""" unha das tradicións de culto ao lume"" final do seu  párrafo."
18008734016040874,gl,tb dicir que despois da procesión dos fachos hai festa con música e viño e chourizooooo
17862246417017178,pt,"gracias chuli, o tulipancito é o meu fav "
17847673239131212,pt,non esquezemos
17945788016757356,gl,"recordo cando meu pai me levou por última vez a ver ese val. puiden ver a ponte de lobios dende abaixo, falar ca xente, recoller nun día soleado todas esas paraxes que xa non están"
18093738757381288,gl,"o documental ""os días afogados"" relata moi ben esta traxedia que debería ser máis coñecida...ó velo encólleseche o corazón. unha de tantas aldraxes ó rural do noso país "
18292156210155172,gl,"mireino, moi recomendable. pasouseme poñelo na publicación "
17996179775189360,gl,graciñaaas
18015285784803500,gl,eu xa teño as miñas !! son preciosas 
17900806574903840,gl,graciñas linda 
18023008166080152,gl,moitas grazas sempree
18307242757177464,gl,"moitísimas grazas, compa!"
18089020396404692,pt,preciosos 
17870737527072912,gl,graciñas!! 
18001834484423532,gl,"moitisimas gracias sara, alegrome de que che gusten!!! "
18016015493021152,gl,preciosa fátimamella 
18026299180985200,gl,"non coñecía non, pero apunto para a vindeira ocasión "
17988512084612316,pt,con esos cores matizados parece a bandeira yugoeslava
17903142878840292,pt,obrigado!!!! adorei! 
18031056055588056,pt,e nós a ti!
17859861318096436,pt,é agora 
17948793878760132,gl,vai tomar polo cu!
17881462586992608,pt, maravilha!!!
17982165824423364,pt,"si, pois farei por vela e falamos!! feliz ano, iria!! "
18105643996363120,gl,grazas !!!
17951902298619620,pt,feliz ano!!
18004582877264636,gl,parabéns  polo enfoque. parabéns pola túa mirada 
17986783616549016,gl,"moitas grazas !!!  é un bosquexo como punto de partida, hai moitas voltas que darlle aínda! alégrome de que che guste!"
18017607961856128,gl, para iso vas ter que ver a conferencia enteira!
18219863908267432,gl,"non teñas dúbida, que penso vela enteiriña!"
18050787526532844,gl,grazas fran! 
17998160282360716,gl,"moitas grazas, compa!"
18037161655631160,gl,grazas mil!
17986796714292924,gl,moitas grazas
18283058227166880,pt,o de q levara  ano na cadea antes da sentenza q foi logo?
17865363837096288,gl,que tristeza que permitan pagar millonadas pola libertade...
17977509425663972,gl,a resta da suma do que lle queda compañeiro. pasache a ti ou a min e non saes por que non tes o millón pa pagalo.
18305829940149468,gl,"primeiro, se non houbera delito, houbera pasado  ano na cárcere por ser rico, literalmente e, segundo, a nós non nos porían una fianza de m, sería proporcional."
18261684796232852,gl,"cando a un lle impoñen unha prisión provisional cabe indicar que é por que o delito está ben claro. a falta de delucidar o fondo, está claro que ia ser condenado. cando non hai indicios suficientes, decretase a liberdade provisoira a espera de xuizo. este home esta condenado por agresión sexual, recurrida a instancias superiores xa que a víctima pide mas anos e que a condonación da deuda non serva para rebaixar a condena."
17912901872824060,pt,"liberdade provisoira ou, archivase a demanda."
17991641219418908,gl,"xa solo ter cash e un risco de abandono do país. avións privados, etc etc.. inentendible que saía a rúa agora."
18000891541933548,pt,que festa tan chula. a ver si para a próxima 
18023673526635952,gl,longa vida á eferrofoliada!!
17980344086299552,gl,que ben o pasamos!
18123665086342448,gl,espero q sexa unha coña....se non ..lumeee
18102636664383092,gl,lumeeee en san xoan!!  feliz  de abril!!
18009227381340856,gl,día dos enganos!!
18001389140291926,gl,"reizentollo de os da ría, ‘molaria’ "
17949768572782556,gl,miña nai queridiña 
17993648747622372,pt,e o dia dos santos inocentes???
17949417158784928,gl,van os burros......onde non deben ir
18059385127492580,gl,"pois unha pena , así eses internacionais perden a oportunidade de aprender un poquiño de galego. daquela xa o puidestes poñer en inglés ou chinês, para q ser tan reducionista "
17989093940467492,pt,"hoxe é un de abril, non si?"
18026471992858396,gl,"é coña, home "
17859112794116326,gl, algún ta na parra e non ves as uvas.!! 
17996045237563174,gl,durísimas declaracións!! 
17993816678371700,pt,fornica jurelitos? 
18004854176428750,gl,menos mal q xa o pillei carallo
18039852319657832,gl,"pois non tiña pensado ir, pero agora non non e non"
18004826453211990,gl," non podo estar máis dacordo, "
18426344020016888,gl,"xa o vimos xa!!  seica atrasase un pouquiño máis o verán, pero non pasa nadaa!! a mal tempo, boa cara, que por iso o@s galeg@s somos tan guapiñ@s !! "
18113016700367208,pt, pois non sei si poderá serpero por min que non quede
17995256747560810,gl,"oiches, q xa me parece q volvin á época da pandemia e con menos na casa non che digo máis"
18048881302717780,pt,era mellor!!
18041216665688048,gl,peeo que diseño maaaaaais bonito que colorido!! e o color ideal...color viño
17927046266841846,pt,", esta é a nosa!!! "
18029269237790444,gl,grazas!! a tedes dispoñible na web e nas nosas tendas!!
18030985732910632,pt,petapouco.  e a camiseta tamen está chula.
18027516934944056,gl,estase sorteando unha no tiktok
18107814526373592,gl,"non leramos este comentario!!  moitas grazas!!! a verdade quedou moooi chula!! pois se queres facer algún cambio dalgunha de esas que tes, xa sabes que sen problema!! "
18008780471371576,gl,eu cambiocha por unha que teño de dar o solfato se vale
17995908287538936,gl, unha idea revolucionaria
17984393657168690,gl,"a bi queen que temos, pero que non nos merecemos "
17979627593268340,gl,"ohhh, que lindo iso"
17983268210373604,gl,chuliña
17980043354243002,gl,"ai grazas a ti sempre, chuliña grazas tamén por estas palabras tan lindas"
18239436931226268,gl,grazas! 
18022564579692024,gl,"grazas, compa!"
17897103107882644,gl,"pero que pava que ocorrente divertida enxeñosa con toda a razón do mundo, e por riba os deseños son chulísimos"
18314834125096820,pt,"ai non sabes o que tardei en pillalo cres que é do esgotamento? polo menos agora esgotamento monetizado grazas, rula"
17970934526616030,gl,jajajajajaja sinto o xogo de palabras nestes momentos... mais o importante é está colección chea de xenialidade coma ti 
17965373486502496,pt,o vídeo é tremendo 
18020217859748384,gl,ui que pava máis linda e simpática e que chulo ter un comentario seu un privilexio. grazas bombona
17976142184548396,gl,"aiii ruliña grazas mil, a serio"
17856388236043332,gl,"aiii, grazas mil"
18012001882802384,pt,encántamee quero todo
18109380427334908,gl,alguén dixo q aquí servíase
18050318074492656,gl,aiiiii grazas grazas grazas
17854294824049428,pt,non podemos deixar que se perda a cultura da teletienda
18303196759184336,gl,"é que que chulada, grazas!"
18234707005240408,pt,"encántame o vídeo! tremenda publi, compa! "
17998717712182166,gl,"ai! moitísimas grazas, compa!"
17996869268489132,gl,"moitísimas grazas, compa! "
17996038352195724,gl,"grazas, compas!"
17969546954626592,gl,q orixinal e que chulasaaas
17882104865951734,pt,a publicidade que merecemos 
17938138730740070,gl,grazas!!!
18038267155503376,gl,"grazas, compa! "
18043258189524208,gl,non teño palabras. amooooo
18077732290408492,gl,"aii, que lindeza! moitas grazas! "
17846425356076328,gl,"moitísimas grazas, compa!"
17996576714226100,gl,"moitísimas grazas, compa! "
17991622265390970,gl,es a mellor tía 
17993221238355700,gl,aiii que pava sisi
17977909979678320,pt,onde podo mercalo?
18056054641515920,pt,donde se pode mercar?
18051024616540064,gl,eu xa teño a miña.....moi 
17998946414314844,pt,que bonitos 
17865468314993450,gl,gracias!! 
17998748990078704,pt, e linogravado?
17986041653138840,gl,"ai non chuliña non sei facer nada diso polo de agora, a verdade. pinto a man cada unha por separado"
17994154916018624,gl,wow que mérito 
17981757737404488,pt,boas festas iria!! 
17897035562930636,pt,boas festas viky! 
18025322287807704,pt,
18015957698300076,pt,boas festas ! 
17993471282245484,gl,"pois ben certo que si, porque o que non entende, fai por entender, pero o que non quere oir non lle importa non entender"
17921652548787194,gl,son expertos en non escoitar e en querer impoñer o que eles queren... en fin... apertas compañeiro
17991182741470208,gl,totalmente! por desgracia non é ningunha novidade na súa maneira de facerapertas
18109345732330776,gl,"quedaron retratados unha vez máis!! rexeitar a lingua dun pobo é repugnante!! son uns irrespetuosos, uns intolerantes e uns fascistas.. aínda que iso xa o sabiamos! "
17996650415280896,gl,"efectivamente, unha mágoa pero nada novo no frente"
17846207202064212,gl,"aínda queda o pp na galiza. gobernan eiquí e non queren o galego nin en españa nin en europa nin eiquí, que manda carallo."
18014198323884570,gl,"o encargado de coidar algo debería querelo, é algo obvio... pero non sempre se cumpre"
18057334483459760,gl,"claro, iso é todo o que importa! contade que llo traducen a cada un en castelán, contade como moitos deles nin usan o idioma na vida real. que circo nos está quedando o que importa é gastar miles de euros en traductores e pinganillo pero que o prezo do gasoil e do aceite sega a subir, tonterías."
18031991023698048,gl,gústame a negra e azul
18274277770162004,pt,"traballazo, coma sempre!"
18035935807665964,gl,"coincidindo en día e mes coa morte de brea segade, tamén rianxeiro"
17873487719979420,pt,ďep 
18031616419741788,gl,dos mellores libros da miña vida e marcou a miña adolescencia. debería ser obrigatorio no colexo.
17995391951238560,pt,gracias linda!! eu estou entre o verde e o rosita 
18008441570130318,pt,que chuladaaa
18311697679107000,gl,que simpática tia 
18018037519996992,pt,te quero 
18017217524003308,pt,feliz ano 
18025458301875096,pt,este desde que foi pa madrid xa non fala galego
18008294225480796,pt, feliz ano!
18404238331058904,pt, boísimo! feliz ano!! 
18039725158570476,gl,nunca o falou estando na xunta falabao mal nunca puxo interés e ágora menos
18116982832340488,gl,"igualmente, me fixo moita gracia! "
18018479899949740,pt,bo ano!
18018376345968936,pt,foto do meu amigo !!!!
18094999726383372,pt,feliz ano será se chimpamos a estes da xunta
18096138820399224,pt,en q consiste a taquilla inversa?
18051955453580660,pt,pagas o que ti consideres ao marchar
17865428172056552,pt,eu tampoco. 
18043279702663584,gl,igual saíu un xoves e por iso lle deu tempo a resucitar para o domingo 
18102854905376784,gl,"bordáchelo (coma sempre)... como traballa esa cabeciña, mima"
18259128631171288,gl, graciñas!! a cabeza non para !!! 
17868010563087576,gl,esa teoría ten sentido… 
18016647569498140,gl,é que saín o sábado e resucitei hoxe pola mañá 
18018954179150156,gl,"xesús sempre foi un home moi positivo, sobretodo en viño…"
18024842627007280,gl,galicia terra de pescadores…e pecadores !!!
18410996029064472,gl,ai da lle dan unha volta e din que chove gracias a sacalos de paseo
18013588634246850,gl,graciñas !!!
18082314022447536,gl, graciñas!!
18016321460184720,gl, moitas grazas!!! xa sabes…a cabeza non para!!
18118793173357768,gl,que ben viña eso.....por cierto...os de nikysgalicia usan o voso nome en google para aparecer eles no buscador....para cando unha homenaxe os que queren ser coma vos ?
18046629550570972,gl,"pois pola ofi en vigo seica están de luxo, a uns  graos!! pero eu estou na coruña e estase mooi ben tamén co solete ! xa ves, en reizentolo tanto facémosche camis, como damos o parte meteorolóxico de calquera punto de galicia! andámolo todoo!!"
18023429434881844,gl," o que sabe, sabe, decía o que comia os mocos"
18425448457034796,gl,faime falta a min. o que me queda vai lento
18034948087705736,pt,feliz dia
18062837269509760,pt,"non confundas pailand con pailan, que foi o que nos chamaron a nos jajjajajaja"
17940761285719324,pt,que bonito 
17981846399300540,gl,graciñaaas
18022707611086808,pt,e brillan na escuridade!!
18044140627581712,pt,"a foto n° de corme di meu pai que é ""a casa da avoa de miluco"", que vivian indo pra agra. a muller é ""iginia da carreixa"". "
18019564258928496,pt,margamorodos! 
18012462749058964,pt,amorodos 
18119936059344444,pt,queeeee lindos 
17917480676793264,pt,ajjaja creo que algo de amoroso vai acabar sendo 
18002494196239702,gl,a moitos falle falta un transplante
18022224632089336,gl,eu creo qué está todiño!!! ata está panorama. qué máis queremos
18257542543169624,gl,a máis de un…
17850685530157756,gl,anotámolo para o próximo deseño!
18001188236410132,gl,dereitos de autor eh
17959008482620600,gl,a das galiñas son eu.
18101141011381080,pt,tês as galiñas declaradas
18024516247972636,pt,ti e a tobeira pura maxia
18011276444246684,pt, xa nos puxeches vermellos para o ano enteiro 
18029171641768484,gl,que ben o pasas 
18035219230722332,pt," todo precioso, dou fe!"
18042677041595068,gl,moitísimas grazas !!!
17984767529572038,gl,que bonito! que ilusión! onde atopaches as imaxes? saen os meus avós e bisavós en varias e gustaríame mostrarllesas 
18019536079925776,gl,"encántame, non coñecía esta historia, grazas! "
17874006800960716,pt,"alguém me dixo que o meu bisavó emílio “o alemán” o isleño foi quen mediou para que s.morling fose aceptado pola família da muller. só temos que imaxinar ver chegar a um homem como era o sueco, altísimo, loiro e com aspecto extranxeiro a uma comunidade aillada e familiar na sua maioria. esas fotografías son un tesouro "
18005648903499628,pt,"non pode ser, fotos de mörling en ons, hiperventilando "
17949593627714100,gl,"tamén se di que os isleños lle tiraban pedras por arrebatarlles a josefa otero, a sua descendente: "
18015064540953780,pt,isto mesmo! seica é verdade! a illa é nosa  ese sentimento xunto coa endogamia que existia nesa altura…imaxina! 
17862888117015298,gl,para cando unha exposición onde ppidamos disfrutar deste tipo de marabillas?
18215887426265764,gl,tes moitas máis no libro que indicamos no texto da publicación 
17990833520249468,gl,mil grazas
18002034809207964,pt,preciosa 
17994650957457472,gl,"falaron de como entrou na sociedade insular na novela “alá no medio do mar” morling e chefa. ademais, vai saír unha entrevista a chefa sobre ese momento en q namoraron e todo o q supuxo para ela/eles na revista ardentía para xuño do ano q vén"
17862473673059164,pt,esas modelos son moito!!
17847746442107516,gl,que xeitosiñas!!!!
18015918094960240,pt,unha maghua que non chega noutro lado do charco
18076018729425168,pt,"corroboramos o dito por , non enviamos fora de europa "
17926137167715336,gl,o traslado dos bidóns a alúmina-aluminio provocou o apagado da factoría coas súas consecuencias sociais e laborais.
18087530827396704,gl,cando este pobo imda tiña juevos
17851199373086352,gl,que chulada!! 
18030698131703208,gl,xa tedes agasallo para o nadal!
17966238029672496,gl,"xa me gustou a anterior irmandinha, pero esta moito mellor!!"
17992216676248362,gl,molan moito 
18246367750173548,pt,"dio,inda estou cachondo oh! "
17969852228573224,pt,o da boina ten todos os meus respetos. 
17934109757815536,pt,precioso video ole por as que o fixerin podible e as pezas de atesourada 
17951341847661480,gl,moitísimas moitísimas grazas!
18036302755696072,pt,que bo!
18321659914138168,pt,"jajaja tremendo, por certo a gorra de onde é? ou é colleita propia? "
18415814941007924,pt,:) foi agasallo
18054755641551660,pt,preciosas 
17947197011782216,gl, graciñas amiguiñ@s!!!  queda moito por facer pero da gusto ter empresas solidarias coma vos con nos!
18017636609291832,pt, amoo
18080935216439432,pt,preciosos
18027773995934920,pt,aaaaah preciosas
17899654175878112,pt,queeee bonitos 
17882287490999090,gl,"iso no se fai, tan cedo!!!"
18253070125211276,gl,monisimos os corlliños 
18053654065556992,pt,"que ricuraaas, por favor! "
18327336877115168,pt,que vp
18052694365566656,gl,moitas gracias 
18026795959798576,gl,"decía miña nai; ""de hoxe nun ano, e antes dala moitas veces"" pois eso, de hoxe nun ano"
18040319491708308,gl,antes molábades e agora tamén 
18054557887502612,pt,vaia luxo de camisolas para o festi! 
18021293705063400,pt,preciosos
18012056957246240,gl,que cuquiños 
17852938173134370,pt,necesito isto pra sentirme todo o coquette que preciso na miña vida 
18031597897850780,pt,super lindos 
17870744993983824,pt,por detrás levan o noso logo por debaixo do pescozo
18007509110120178,pt,que bonitas 
18403076773005316,gl,nuncamais
17999682818085112,gl,"buf, recórdoa con moita emoción, raiba e bágoas nos ollos"
17888257142951280,gl,"consecuencias para quen non xestionou nada, outra maioría absoluta na xunta. "
17886417476897404,gl,eu estiven alí e dame vergoña pensar que non aprendemos nada e seguen a malgobernar os mesmiños con maioría absoluta!!
17900577272912948,gl,"triste día, eu tamén estiven."
17997309422359836,pt,"despois taparonlles a boca con cartos, e morreu o can morreu a raiba"
18046673548553628,gl,"e non nos olvidemos dos concertos expansivos, no que ducias de grupos en toda galicia tocaron de balde polo mesmo motivo. "
18017295079814148,gl,nos recordamos pero os nosos activos precisan que reedite nuncamais nos conseguimos de segunda man peri é un conto que debería estar en todalas librarias
17985842768590056,gl,unha gran verdade 
18083504527392288,gl,"por favor, non me obriguedes a gastar máis cartos que non teño, que marabilla "
18008768567105476,pt,aforras nuns cantos vermutes e listo 
17891545775939028,pt,saio a gañar incluso 
18019268233767024,pt,bom dia. onde posso comprar? obg.
18378001654067212,pt,acontravento.gal 
17961909782541108,pt,envia para portugal?
18012606871990672,pt,
17874324510008312,pt,
17930503205697352,gl,lindérrimas as dúas
18013724488873256,gl,"marabillosas as dúas, fun por alí o outro día e xa vin lote de movidas deica  que vendades moito guapísimas"
18042452974601268,gl, en cousalinda deica ten un espazo e unha anfitriona de luxo! 
18403825591034856,gl,¡deica creacións agasallos feitos na nación!
17999069765361556,gl,volvedes a compos despois?nas vacacións de nadal?
17866789665044366,gl,"si estamos do  ao  no mercado de nadal tmén pero na ""sucursal"" de área central!"
18005026979185520,pt,boas festas !!! 
17984826218473820,pt,que fermosura
18011470190320768,pt,deus son preciosas 
17859923325079068,gl,que lindiñas 
17873062065042948,pt,"coma sempre, namorada "
17991173894570710,gl,que bonitiñas 
18025126195926508,pt,sempre sorprendendo atesourada !! que preciosidad 
18031620853839280,gl,moitas gracias 
17857207827018114,pt,me flipa!
17886696062942262,pt,que preciosas!!! 
18024248755696856,pt,artistasss 
18079342831374040,gl,moitas gracias 
17975354588401356,gl,eu son señorita logo… leva dous días chovendo e xa me cansou! 
17880558428942612,gl,as floriñas son monísimas 
18015234890003844,pt,preciosos 
17961602084692368,gl,encántanme os de musgo 
18249022267232640,gl,moitísimas gracias 
17979429026613414,gl,menos mal que fixeches este titotial… vou mañá visitarte! 
17907590654860032,pt,boísimo!
17993565812216348,pt, pois xá tes o master á distancia feito !!! 
17862991968055436,gl,é o que ten pasarse co i+d+i 
18270091351166996,gl,  hai que facer pedagoxía !
18018703195943316,gl, vémonos para a semana polo teu barrio !
18028818277773412,gl,tamén cho digo
17870720573981860,pt, mui ben explicado!
17937157685675300,pt,que vivan os tutoriais!!! 
18014498203893080,gl,"así, hai que facer pedagoxía "
18216668551271136,pt,jrasias meu amor!
17999085479465948,pt,o saber non ocupa lugar!!! 
17978992676630364,gl,grazas 
17992857290249236,pt,a mellor vila do mundo 
18068077681470456,gl,"moita maxia no aire nese lugar onde pra aprender tamén se atravesan paredes e apareces nun mundo máxico de pandeiretas, teatro, cabaret..."
17862712599075492,pt,"moi ben, é leviosa non leviosá "
18038152699729576,gl,somos boas alumnas
18257159317231736,pt,jajaja boa técnica da maxia !
17914986623892896,gl,aprendimos nas mellores escolas jajaja
18055152700538972,gl,encantame o cariño que lle pos a todo na tobeira 
17925472229750102,gl,intentamolo. moitas grazas :)
18250691467241592,gl,ah é grave non aguda jaja é que o til ao final parece que lle daba máis efecto à maxia
18002832833178252,gl,que pasada de fotos  e de collar
18077116573413556,pt,que cucada!!!!
17929765571689124,pt,monísimo!
18001140053364670,pt,temos que inscribirnos previamente? 
18130706029319720,pt,o can da tobeira que ainda que falamos largo e tendido no di entendido seu nome
18027439297884176,pt,fala raro
18014464919298780,pt,xalo sabe a resposta! 
18122428669326448,gl,xalo quérote
17982500909579776,gl,podes molar máis? pois non 
18280582627197896,gl,que chuladaaaaa 
18131546101308240,gl,unha pasadaaaa 
18030210193651784,gl,eres unha crack! 
18025289110731776,gl,"cando as cousas se fan con pasion, e che gusta o q fas. ten ese resultado espectacular q tes tí nas túas joyas."
17970139721680176,gl,"jajaja, e con cada ano que pasa, algún mais "
18416929651019792,pt,eu teño o corpo enteiro metereolóxico
18000628385221044,gl,"pois eu lle chamo ""galo de portugal"" e o teño no nocello."
18286910698180968,pt,"currazo sara, parabéns está precioso!!! "
18301986709185116,pt,a que si???
17992024421246344,pt,todo precioso 
