id,language,text
18055056313599256,gl,a peli gustounos muito (a pesar dos momentos así máis estresantes coas violencias cara as mulleres onde eu non paraba de expresar a miña rabia en alto)
18427113907033768,pt,o pp coma sempre!!
18317729701131768,gl,dedicar os meus días a isto é a miña aspiración na vida 
18015504653227752,pt,como presta! 
18428090083012608,gl,teño un día moi similar...tamén hai unha gata laranxa haha
17974748036534906,gl,que gustiño das
18011561183353932,gl,o capítulo do teu podcast sobre gatetes 
17889064521001804,gl,que farían se se coñecesen? 
18130055605330512,gl,así digo eu!!!!  grazas!!!!
18019748003149712,pt,estourar!!!!!!
18019331567164480,pt,estoupar!
18032492521759120,pt,"escachar, esnaquizar, esmendrellar, machucar.."
18026944717853104,pt,emprego tanto estoupar como estralar!
18003980336399064,pt,que bonito!
17989222985459604,gl,unha das mellores librarías de compostela .
17861947371102796,gl,marabilla coñecerte a ti e adoptarte como parte da comunidade lileira
18056313232538568,gl, non sabía!!!
17845103556186656,gl,máxico 
17955833414759360,gl,si! hai que buscar unha excusa para brindar 
18130682623335664,gl,graciñas 
18077031586461952,pt,a potencia da visión dun lago!! eu quero ismael eu coma lucía quero un faro!
17960527841741312,gl,"unha aperta enorme, nila "
17966178368667828,pt,mimi vampiro o mellor 
18032989312661304,pt,"ti que me miras sempre con cariño, amiga! "
18292262734147216,gl,"(e aínda así practicando o deporte de risco de levar unha totebag indo abrigada, mi ídola) "
18045994102610004,gl,"non sabía!!!!! unha palabra mais!!!!!, e que sigan moitas mais!!.."
18054686812494404,gl,"bo apuntamento. lerias podres di, ás veces, miña avoa."
18324694591141144,pt,charramangueiro 
18044358565563072,pt,charramangueiro
17969076218690196,pt,"charramangueiro,rechamante"
18014271119329852,pt,"rechamante. na nosa casa charramangueiro, é algo trapalleiro, mal feito"
18013085033014368,pt,carramangueiro 
18013770563479532,pt,charramangueiro
17912506769908812,pt,eu tamen digo fecha mangueiro ou bolicheiro…
18422614225035076,gl,que dous grandes proxectos! téñennos namoradas 
18028342264796288,gl,creo que é a miña editorial favorita
18213089356285976,pt,"fío e a outra parte, cota"
18038140945665056,pt,"o fiu do cuchillo,"
18037417171673376,pt,o fio do coitelo
18001640825459974,gl,onde eu son dicimos así tamén.
17925574259831782,pt,fio
17989546136610860,pt,"fio ou gume , em portugal"
18040496020640820,pt,"eu dígolle, fío"
18395159911066908,pt,"fio de cuchilo! aquí coitelo é outra cousa, parecida a un fouciño!"
17997486014200094,gl,esa foto do bolsiño vermello …
17973428459468092,gl,non sabía o ismael da foto que  anos despois daría para tanto 
18039224221574292,gl,o bolsiño!!! 
17903204780859130,pt,aí o está 
18245812795245736,pt,únome aos agradecementos!
18097735681360352,gl,se fose pola miña parte tamén viñades a arzúa...
18023755003940800,gl,únome ao agradecemento. foi unha ocasión memorable. mesmo me serviu para reencontrar un admirado amigo de toda a vida entre o público atento.
18043275625719520,pt,é preciso apuntarse ou simplemente nos pasamos?
17940346286676252,gl,"carámbanos…. non o sabia en galego, obrigafa!!!!"
17981788865629090,gl,non te sabería dicir mais cando nevou en vigo no  fixera un boneco de neve no parque de castrelos que está ó nivel do mar. sóame máis carambo.
18015515315105784,pt,carambelo ou caramelo
17995041959550154,pt,de todo un pouco
18014666921233808,pt,siipara todos os gustos!
17930103434751180,pt,parece o paseo fluvial do meu pobo natal
18001037609365344,gl,e tamén está a peza do carro do país que chaman samesugueiro
18022432891814720,gl,"non sabía!!!!, eu soamente a coñecia en castelan, “sanguijuelas”…… grazas!!!!"
18280918924086532,pt,eu solo conozo sanguijuela
18294037522083272,pt,pois non hai.....
18041094505696728,gl,gústanme especialmente dúas igrexas da contorna pola construción e pola localización: unha é a de san cosme de mántaras e a outra e está 
18019646074955036,gl,e que razón tiña! . por certo fermosa publicación e un lugar privilexiado!!
18028180543948368,pt,preciosa
17939460485795924,pt,que bonito!! 
18028462972754176,gl,moitas grazas 
18026803009799264,gl,moitas grazas 
18417511144061672,pt,preciosa
18009311078212790,gl,moitas grazas 
17924195957691556,gl,noraboa e que ben a mención ás librarías de barrio
17971351184452994,gl,sempre! sen librarías de barrio ou de vila acabaríase a literatura 
17938131989735296,pt,"que bom, ismael. parabéns! "
18023845183678272,gl,"moitas grazas, querido! "
17995417310329394,pt,que ben!!! moitísimos parabéns 
18031862326537388,pt,ay! ojalá os guste! 
18024677144481548,pt,estivo xenial 
18008001974155340,gl,parabens! xa estamos a desexar que chegue mañaná para ver a presentación de trans na coruña en as :
17842192401207916,gl,igualmente! vai ser unha tarde lindísima 
18004951091433470,pt,ai  oxalá selo e non ter que traballar
18003458558423628,gl,a sorte que teño 
18318492004132720,gl,"uyyy  q difícil!! plata no es, que es? "
17905771856868310,gl,"pois según unha xoiería na que entrei a preguntar por un colgante, isto é mellor que a prata (si, oh)... o material é aceiro inoxidable."
17992752011379484,gl,"é a parte central de algo, pero non dunha tuerca, e creo que se podería dicir, sen temor a esaxerar, que isto é máis grande ca unha tuerca."
17908357253825360,pt,que preciosidade! 
18301013041146248,pt,preciosa 
18043932796616948,gl,moitas grazas 
17910657950823432,gl,q beleza!!! e canta sabedoría nas verbas parabéns!
18015870980503860,gl,moitas grazas 
17955989696641560,gl,siiiii... para poñerlle a patri republicana 
17992766579617248,pt,parabéns
18406384441071180,pt,ei!! parabéns!!
18112597438334432,pt,moitas felicidades 
18017593958326248,gl," moitísimas grazas, linda!!!"
18018369758134700,gl,moitísimas grazas a tod@s!!! 
17990761451422766,gl,"grazas, bonita!!!"
18002069975449640,gl,moitísimas grazas!!!
18035917939847988,gl,moitísimas grazas!!!
18023095574032352,gl," grazas, amiga!!"
18026918749958168,gl,moitísimas grazas!!!
17913990764820720,gl,moitísimas grazas!!!
17905942718859278,gl,moitísimas grazas!!
18004121588226760,gl,moitísimas grazas!!
18428129194039172,gl,"moitísimas grazas, xuxo!!!"
18044263582655020,gl,"moitísimas grazas, amiga!"
18060342427537016,gl,moitísimas grazas!!
18421073332005368,gl,"moitísimas grazas, amiguiña!"
18015525836189804,gl,moitísimas grazas!!
18286141672163344,gl,moitísimas grazas!!!
17912805191827150,gl,moitísimas grazas!!!
18346788619098928,gl,moitísimas grazas!!
17848688220176676,gl,"moitísimas grazas, carlos!"
18120931888356076,gl,moitísimas grazas!!
18022668341102780,gl,moitísimas grazas!!
18074523523484112,gl,"moitas grazas, amiga!"
18314948695126400,gl,moitísimas grazas!!
18056504884565936,gl,moitísimas grazas!!
18030338479783684,gl,"mar!!!!! moitísimas grazas polo teu agarimo, apoio e as túas palabras, de corazón!!!"
18002442710451148,pt,non hai de que  a xenten boa merece cousas boas
17891661986990068,pt,parabéns 
17918726366894444,pt,"grazas, sica! "
17902375838952360,gl,graciñas a ti polo tempo!! un gustazo 
18023972858049608,gl,todo o mundo coa prevenda e a mercalo a partir de mércores!!!!
18332973949119896,gl,grazas a ti por vir ensinarnos tanto
18012075368253814,pt,"foi un pracer, de verdade "
18038929714706132,gl,"alguén moi grande!! ha, ha, ha..."
18008976229992540,pt,"da mão imos a todos os lados, com firmeza e agarimo nunca nos soltaremos "
17883725597931742,pt," da man, amiga minha."
17870274153015982,pt,ben falado! 
17949085649769990,gl,o pp de galicia non vive en galicia. goberna galicia pero non sinte nin defende galicia
18042434443628984,pt,a melhor!! (também ideologicamente) 
18017718427920716,gl,do mellor de ourense!
18001138904436200,gl,"en especial cando alguén move un marco, ha, ha, ha..."
18255982699171440,gl,"non ten moito mérito, mira a todo o mundo así. este non vos escapa coma coque, ha, ha, ha..."
17995911212576096,gl,gustoume moitísimo 
17911053236926732,gl,o que eu desfrutei desa lectura conxunta
18076756978450032,pt,aos vosos pes 
18001497134195356,pt,estou 
18098793616376024,pt,"a seguir medrando, parabens branca!!!"
17988903791627672,pt,non aghardaba isto!  que fermoso... ghrasiñas 
18010236623264068,gl,"descubrir a sica grazas ao club de lectura foi unha casualidade fermosísima. aínda está comenzando, pero estou segura de que dará moito que falar no panorama literario!"
18033329044867008,gl,encántameee
18012155252225030,gl,teño un moi bo recordo desas avelaíñas que compartimos no club!
18057057445546444,gl,canto nos impactou avelaíñas!
17897403251967796,gl,imposible olvidarse das avelaíñas de sica. é un libro moi especial para minojalá seguir lendoa
17872115283013580,gl,aínda teño pendente irene solá  tamén recomendo moitísimo mi hermana asesina en serie 
17856498690130538,gl,"como me gustou o de belén lopez peiró, e que fuertísimo é "
18034362634842412,pt,ai pois cando leas a irene solà comentamos que che parece 
17926229492827168,pt,"chamarada, fogonazo, lampo."
18024309313778964,pt,eu lumarada…..
18025715092750704,pt,fojeira
17915920730858136,gl,o rural ten data de caducidade
17849588022150234,gl,grazas 
17950709867758192,gl,podemos montar unha sociedade de comadres lectoras 
18007428758087820,pt,"se o seguen deixando de lado, si "
18278835361162840,gl,unha sociedade non sei pero non descarto nada o de ir facendo turismo comadril
18412025743042616,gl,moi bo!! espero que teñamos sorte
17949490031652368,gl,que vos parece levar o libro ás vosas bibliotecas para achegar a literatura da palestina á xente?
18057398425531488,pt,oxalá libros da palestina en todas as bibliotecas da galiza!
18011055158206320,gl,voume unir! moitas grazas pola oportunidade de participar.
18014270681130040,gl,"eu tampouco lin nada de luisa, nen a coñecía! xa nos compartirás as recomendacións"
17880522420011402,gl,ogallá tivésemos máis opcións de futuro para non ter que marchar das aldeas  fermoso vídeo 
17997080462281112,pt,vivimos preto 
18029307562888256,gl,"fai tempo lin no perfil dunha grande destes lares esta frase de chantal manillar: «unha habitación na que un raio de sol penetre pola mañá. algunha árbore protectora, non necesito máis». e con este vídeo lembreime dela "
18014986949145872,pt,"chantal maillard, que xa sabedes como as gastan os autocorrectores..."
17916648839860642,gl,creo que eu tamén son un pouco esa nena da aldea 
17912723795899556,pt,e tanto 
18000626870212052,pt,
17969185502695024,gl,que honra topar o cento voando nesa super selección. mil grazas 
18024542419844132,gl,grazas 
18028849213911080,gl,moitísimas grazas! 
18423454489047176,pt,todas xeniaaais
18271237732203336,gl,uau! que currazo o que fas!!!! gracisimas por visibilizarnos!!
18132985699322448,gl,ohhhh! moitas grazas! que ilusión estar aí con tantas autoras que eu tamén admiro. 
18016894606967440,gl,jrasias bonitiña! pedazo recomendacións pd: ese momento no que adela quere ensinar todos os libros e a montaña e mais jrande ca ela
17982202085499560,pt,moi boas propostas 
18017421673951712,pt,tampouco é difícil 
18029678422922028,pt,que boa escolma!! 
18088690801419660,gl,concordo coas recomendacións
18017258782934712,pt,o bolsillo da batamanta ben grande para poder gardar libros 
18011409176221384,gl,xa nos contarás 
18035130814703392,pt,preciosa
18037039300667060,gl,moitas grazas 
17860404288022452,gl,por aquí dicimos tamén baldeira.
17962171787679858,gl,non coñecía este verbo 
17852211123071128,gl,aquí decimos tratame de tú ou tuteame
18316976152142512,gl,"non tiña nin idea, nunca o oira"
18080833081410668,gl,non sabía que tiña un nome en específico daquela ten sentido que para expulsar o cuspe cuspamos!
17949814508758888,gl,"haiche quen posturea en galego. chámanlle aos fillos sabela, uxía e xián e logo críanos en castelán. hai quen leva camisetas de riquiño e son un toxo e nunca dixeron unha palabra na nosa lingua. háichevos de todo nesta vida"
18300733957179140,gl,"algo é algo , pior é nada  , ainda así sigue sendo unha pena "
17978077247611046,pt,avespa….
18052453150499292,gl,"néspora é o termo que usa a miña avoa aquí no sur de pontevedra, límite con portugal. saúdos!"
17990175194455484,pt,"avespa,vespora"
18380138851065948,pt,o faio 
18004227968138026,gl,faiado grazas pô-las vosas publicacions
18009936527060000,gl,grazas a ti por miralas e comentar! 
18000503582030276,pt,faiado!!!!
17865158136041636,pt,nos sempre conexo
17986374011308666,gl,coelliño
17866356714040220,pt,"na nosa zona conexo os de criar na casa, coellos os do monte"
17981980382363268,gl,coello e illa coelleira en bares
18004302398120358,pt,"labazada, lapote, sopapo e trompadatodas esas"
18012436819799466,pt,"cabezudo, carneiro ou cazurro, uso as tres"
18041240854633764,pt,"testón, testudo, carneiro, cazurro, cabestro"
18266508955205384,pt,"testón, testudo, carneiro, cazurro, cabestro"
18015173141008248,pt,grazas meu
18385244554066920,gl,"os meus favoritos despois do de castelao, son xeniais os dous"
18068788144428448,gl,"sii é sálvora, e que non me deixa marcar esa ubicación"
18385134220059976,gl,"é unha illa moi curiosa … propiedade das gaivotas, como debe ser"
17930001203767220,pt,moitas grazas a foto é de 
18219703309255448,pt,e neso estou 
17847977079080270,pt,preciosa
18018078013857564,pt,eso e ocabo do mundo non os caños do sil
18001907402172072,gl,moitas grazas 
18400925041037172,gl,o cabo do mundo co miño
18010081588844584,gl,moitas grazas 
17910270527854128,pt,preciosa
18022202698779472,gl,q razón tiña o teu avo
18020260570743684,pt,"faro da punta frouxeira ,"
18050002180453576,gl,máxico
18010603009962736,pt,parabéns 
17981030009587768,pt,todas boas novas ben merecidas. parabens 
17886531527942320,gl,graciñas por te alegrares! 
18202449037278696,pt,
17959458455529740,gl,"¿cómo non me vou alegrar? con permiso da tua familia e amizades, case podo decir que son unha grupi tua, porque non so teño lido o teu lixeiro e a parte fácil, acudido as tuas presentacions e firmas, senon que alá donde hai algo que me interesa, alá estás ti. adoro tipos infames (xa estiven días veces ali este ano), escoitete con yeguas exhaustas no numax, en moito conto con patricio pron, hoxe vereite no recital das xornadas de pinto e maragota e o mercores próximo acudirei al último pase do orlando tamén no numax."
18033963277611536,pt,
17974495724611972,gl,mimadriña! cantísimo apoio! moitísimas grazas de corazón 
18026479342675612,pt, feliz!
17977725404630166,gl,graciñass
17899250213891920,gl,grazas elisa 
17893831118980544,pt,parabéns!
18070410082487180,pt,parabéns linda!! 
17936239070711974,gl,grazas risou! 
17989767578425432,gl,"moitos parabéns, branca  por moitos anos con tanta poesía, nos versos e máis alá "
17915510519809682,gl,grazas! moitos haberá 
18021376826001736,gl,quero poñela ata no pasaporte 
18018333769974184,gl,nun lugar desde o que non se vai a ningures.
17922288605838924,gl,encántame 
18017645627115680,gl,encántame 
18031620844662716,pt,"parabéns, ismael! "
18007313261316972,gl,"moitísimas grazas, verónica "
18125988343319248,pt,gustácheme moito coma sempre felicidades 
18007742353973368,pt,antes da  .... parabéns! 
18007211210495506,gl,pronto brindamos tamén por isto 
18017677054819232,gl,graciñas! 
18367391440074648,pt,es moi benvida nela sempre 
17944073408744536,gl,e que sorte celebralo con comentarios xenerosos coma este teu 
18017668660870276,gl,felicidades   
17974680911444420,pt,felicidades 
17926229531699304,gl,moitas grazas a vos!
17935616873714806,gl,oooh! que bonitiño! 
18038583007787280,gl,ollazos!!
18049568617542384,gl,moitas grazas 
17996636242973942,gl,moita forza compañeira!
17949095204568096,pt,quero-te meu amor
18036397252540404,gl,"ánimo e parabéns, ruliña. o sorriso faite imbatible."
18087611578372112,gl,"de seguro darán co que tes e esa dor marchará. todo pasa. ten fe. ti agora non o podes ver porque che doe, estás mal, pero terminará pasando e esa nena volverá e tamén os sorrisos do  de setembro. e marchará a envexa ou redirixirase a cousas banais coma ir de viaxe ou de festa. simplemente confía e quere moito e que te queiran. toda a forza."
18027537544609644,pt,"  felicidades,linda"
17955665372521394,pt,"aperta enorme e moito agarimo, linda"
18010693981860872,pt,"moitos azos e parabéns, fermosa! "
17854744380000668,gl,moitos parabéns bonita!! todo ten que ir a mellor 
17858718047978904,pt,parabéns  e todo pasará 
17878047644948224,gl,arancha  . parabéns e moita forza.
18085417783375640,pt,afouteza e parabéns 
17869374989972118,gl,motos azos. unha forte aperta.
17983949231181072,pt,muitos parabéns! e muita força.
17986732898122824,pt,moitos parabéns e moita forza 
18016665694771832,pt,parabéns 
18203305927262784,pt,moito ánimo e moitos parabéns fermosura!!! 
18051052729435452,gl,"para nós tamén é moi triste,máis agardamos tempos mellores."
17902658330835774,pt,isso também vai passar! parabéns 
17980733048388852,pt,moita forza e parabéns. unha aperta enorme
17995723957983496,pt,arancha  unha aperta fonda  e moitos parabéns
17989359524102318,gl,"parabéns e moitísimos azos, arancha!!! "
18002110772064592,gl,"parabéns de parte dunha muller que convive cunha dor que ás veces é insoportable e ás veces semella ter desaparecido. como te entendo, apertas "
17936562122629966,gl,moitos parabéns e moito ánimo 
17925579437770748,gl,agardo que dean pronto cun diagnóstico e o tres de setembro do ano que vén poida ser un día feliz.
17901206549950468,gl,"e non pensas que iso poderia vir, por non querer ensinar os dentes cando non están ben,nese momento e cando mais se ve.."
18014496002322904,gl,"ainda que eu o de tapala boca o vexo mais,coma unha pillería de algo que dis,de brincadeira ."
17967953762568148,pt,eu non tapo nunca a boxa
17902218752948496,pt,"eu tapo a boca pero cando xa é demasiado tarde e xa me levo rindo a gusto uns segundos  pero é inconsciente, realmente é algo que temos interiorizado "
17971343081537048,gl,"casualmente...fai uns días ""deime conta de que me estou rindo máis alto e coa boca máis aberta eu relaciono coa seguridade. non fai moito prefería pasar desapercibida a moi amiudo e as veces insegura e cortándome un pouco por si acaso se me vía moi escándalosa."
18381592480075816,pt,tampouco a tapo! mans fóra!
18036982459749028,pt,pois eu cando rio nunca tapo a boca
17991296171361808,gl,"pois eu son de rir moito e a gargalladas se algo me fai moita gracia, e nunca me tapo a boca"
17868362826075308,gl,"eu ríome ás miñas anchas. nada de tapar a boca, para as poucas veces que me río, por desgraza, que se note. por certo, ti fasme rir moitas veces"
18007014686112274,gl,"así é, moitísimas persoas fano sen decatarse "
18014854808160048,pt,hhaahhaha... haiche de todo!
18008911187097324,pt,"eu ríome con todas as consecuencias, a cara descuberta"
18014673037993616,gl,"nunca poño a man...eu río coa boca aberta,así de paso papo aljun bicho"
17926638842755106,gl,"eu río a carcajada, teño unha risa moi escandalosa e contaxiosa e disfruto moito rindo, para mín o rir é como respirar"
18021526979009876,gl, a min tamén...nunca me tapara a boca ata que mo dixeron... tapeina un tempo por isto pero xa deixei de facelo... que non miren!!
18324588019142128,gl,a cami fiteando coa portada do libro 
17989173137375912,gl,é de ten cousas chulísimas 
18024071845854500,gl,"sabes que llevdi unha miga a outra? : queres ser a miñamiga? . vémonos lá! vai así que estás moi juapaaaaa, amijaaaa!!!! "
17933522684799156,gl,a violacn da que falas ao principio cóntase moi explícita? ou só se menciona?
17844081189157816,gl,"para min non foi explícita, e de feito se hai unha pega que lle poño ao libro, é que me parece que está contada sen gravidade, sentín como se fose algo máis e listo. entendo que o importante é todo o que vén despois "
17852291973118356,gl,moitísimas grazas 
18017039174169720,pt,dígocho eu
17985817769475244,gl,contaminación ten lujo eh! non ves que o metanol das xatas é terrible para a atmósfera?
18013846994075776,pt," sede feramente felices, querides!!"
18015740957072252,gl,cada día máis importante a bd realista. aplausos aos que se dedican a ela.
18045994276583960,pt,encantoume
18116566552343436,gl,"ai, grazas mil! "
18409043725028288,gl,"que marabilla, heino pedir , unha aperta "
18116962363356816,gl,revisa ben a tv. con esto do cambio ao hd coido que na túa sólo dan trapallada eh. ayuso e marta sánchez na mesma mañán... vaiche petar a paraca eh
18025078567955104,gl, e que lles imos pedir a esta xentiña
18412680868008512,gl,o que hai que oír por non ser xorda!
18258673450236792,pt,estereotipos 
18041045332732920,pt,"pero o importante é que está a favor da igualdade e todas esas cousas, non te esquezas "
17989234355420156,gl,outra que lle fai falta unha fervedura..por deus
18021238652043408,pt,hahahhaha... se o penso non mais no momento ...hahahahhah
18286901005082752,pt,son os retos queme trae a vida hahahahhah...
18043899502643652,gl," eu tamén a escoitei e quedei ""a cadros"""
17947589960710286,pt,que ganas 
17966807729648492,gl,"augamala, adi dixen sempre, pêro de cando non vivia na galiza……"
17843539281115572,gl,espero que cunha sangría??
17989883291403370,gl,grazas por contar conmigo para as miñas primeiras ilustracions editoriais!
18261608242202936,pt,foi un gustazo traballar contigo 
17900447480904748,gl,unha preciosura da que presumo moito 
17944781618743684,pt,e tanto que si! felicidade absoluta
18217608451284160,pt,que fermosura de artista!
18038362894537188,pt,lombo maiormente
18242999443242164,pt,lombo e dorso non é o mesmo. non sei se carrelo define indistintamente ós dous
18005427911155932,gl,unha cambra 
17930557706689912,gl,"tirón ou calambre. a chambra, en galego , pra mín, e unha camisa de muller . saia e chamar, era nome que lle daba a miña aboa, a roupa que ela se poñia"
17891132105939814,pt,eu digo cambra!! e como doen 
18031075456654748,gl,"claro! pero iso en castelán, aquí estamos a falar de en galego jajajaja"
17893693028923244,gl,"chambra e a camisa de muller, cambra é o que ahora se lle chama calambre duas cousas ben distintas"
17924439563712788,pt,"non sabía deste nome!!, grazas!! eu o digo es castelan: “calambre”……"
18100553527366220,gl,"pois ningún, non hai problema, só puntualizo que é a forma castelán que substitúe á galega, pois por séculos o galego estivo baixo a influencia do castelán!"
18314501890097140,pt,"dixomedixome,andan decindo"
17984120405218728,pt,vou num atimo.
17951235611676536,pt,os ratos comen o queixo
18019419448763692,gl,unha das cousas que máis me custa evitar!
18009585340791500,pt,un pouco
18001501994164648,gl,moitas grazas 
18029321776647876,gl,graciñas
18073993162418328,pt,preciosa!! 
17863479753021872,gl,moitas grazas 
17969755133689568,pt,pero é medo non? non medio
17952013850709072,gl,galiña vella fai bo caldo
18007699085507364,pt,nunca choveu que non escampara 
18400816402056776,gl,"do que dunha escapa, cen anos vive "
17887853033967444,pt,por santa lucía mengua a noite e medra o día.
18005227178032560,pt,mais vale calar que mal falar
18067702789456560,gl,"amiguiños si, pero a vaquiña polo que vale."
18015038155870984,gl,"cando a limosna é moita, ata o santo desconfía"
18001702070262260,gl,"no mes de nadal, acarón da lareira vaite sentar"
18058165114494900,pt,"o que come de pé ,nunca farto é !"
18079294222418612,pt,non hai pouco que non chegue nin moito que non se acabe
17926962017715004,gl,o que nunca tivo nada e agora ten un porquiño... ai currichiño currichiño!!!
18024951691856948,pt,o tempo é pai da verdade e irmán da mentira
17941503791762292,gl,"se queres vivir bo e san, onde pasaches o inverno, pasa o verán."
17992855754237868,pt,ceo escarmento chuvia ou vento!!
18068388550454072,gl,"nin en agosto camiñar, nin en decembro navegar"
17996394689457816,pt,"se en marzo canta a ra, no maio xa calará "
18022502509897220,pt,que lista era a vella dos anos mil: gardaba o pan para maio e a leña para abril
17890152854891860,gl,"o día de san xoán, as fogueiras acesas están "
18102746755367116,pt,por santa lucía mingua a noite e medra o día.
18021434455751768,pt,nunca choveu que non escampara
18015326704993392,pt,"por santa lucia,reben as npites e medran os dias!!"
18248596648226056,gl,"santa rita rita , o que se da , non se quita . decía miña avoa "
17906506622887538,pt,un médico pode ser barrendeiro pero un barrendeiro non pode ser médico…
18064629190471468,gl,"quen pasou a marola, pasou a mar toda "
18065233567428696,gl,sogros e porcos só son bos despois de mortos
17991153518447466,gl,"de alcalde a verdugo, mirade como subo"
18289160866197252,gl,"eu gañeí o concurso fai dous anos e son fermosos.  este ano quero mercar un, que o ano pasado acordeí tarde e xa non había. "
18394412203036516,gl,ese dicíao sempre miña avoa! 
18090810808381104,pt,"despois de santa lucia,mengua a noite e medra o día "
18138309289309160,gl,hai máis dias ca longanizas
18245763175234424,pt,"eu quero darvos as grazas......polo voso traballo....parabéns......e xa que estamos.....""jaivota en terra, marinheiro,marinheiro a merda"" e ""cousas veredes que non creeredes"".....parabéns!!!!"
17926403054721952,gl,o corazón e os ollos nunca son vellos
18077364133425544,pt,"cando en marzo mallea, en maio marcea."
18045216118508928,gl,ningún mar en calma fixo experto a un mariñeiro
18010073801120792,pt,que barbaridad a vaca pequeña e o leite que dá 
18250797397236256,gl,"amiguiño si, pero a vaquiña polo que vale"
17980388963620932,gl,"amiguiño si, pero a vaquiña polo que vale"
17966824253659124,gl,"amiguiño si, pero a vaquiña polo que vale"
17847092478110924,gl,o corazon e os ollos nunca son vellos 
17970173657431240,pt,caeu ou caiu
18330684874138536,gl,sí o dixera en galego... igual non o entenden os seus votantes
17880891233965898,gl,xa non tiña que facer o paripé de falar en galego. noxento!
17902264076944532,pt,"non intentes comprendelo neniño , é moi profundo para ti, sigue ca tua banderiña de españa e esas cousas que se che dan ben"
18011654827784092,pt,preciosa
17941565792715744,gl,"é que razón tiña tu aboa, arriba lonxe dos ratos, e abaixo co viño fresquiño. "
18291985474131760,pt,así mesmo!
17985002987166866,gl,fermosa imaxe
17987870432110172,pt,graciñas é de 
18048236452531876,gl,alá vai a mestría de mestre cráneo á mostra polo mundo!
17847772473102924,gl,grazas ao gran libro que escribiches!
17974437587505696,pt,e nós! 
17852669226069744,gl,desexando telo nas máns 
18017817895943112,gl,"mestre disposto a explicar a súa obra. alá imos, a onde nos cadre."
17904284285816858,gl,isto tan só acaba de comezar
17938948166765448,pt,foi tan xenial!
18407030629061128,pt,parabéns!!!
18018918214785080,gl,mira que xeitoso quedou!parabens!!
17882183627976544,gl,grazas 
17913687824796312,gl,grazas por participar! cada reseña que leo deste libro dáme máis ansias de lelo 
18027971872788544,gl,a min de vez en cando préstame muito volver á infancia a través da lix 
