id,language,text
17972682008692992,pt,non lle pagou o último corte 
18010179299093700,pt,mais dura cosa cañotos das verduras 
18011748176470168,gl,tes un carretillo ben xeitosiño
18022903375881848,gl,eso é ser lista e o resto contos 
17976580886657992,gl,biquiños rapaza
18064069192504696,gl,"claro, hoxe tiñas tempo, ganas e axudante"
17870019390086154,pt,"""o qué deixa nunca ten"" sempre foi"
18041539366778488,gl,memadriña como mellorou no injlés que ata se meteu no chino alabado ..
18027017503855228,gl,"que ben soa, que melodia que entonación"
18055924423573992,gl,bueno con mais práctica podes chegar lexos 
17914493030823352,pt,coidadiño ! que con esas cousas non se xogha
17998478810533564,gl,"aghora vas, e disme que me chamaches "
18052885597591508,pt,nin eu
18016027739335928,pt,donde vives? terra afortunada!
18098936575393216,gl,que ben coidadiño tes todo
17863704276102860,gl,"iso é explotación infantil. para mín é un recordo moi fermoso da miña nai, na horta, co sacho na man."
18043143439735952,pt,amo batatinhas
18316107418123840,pt,"adoro ver essa horta,apesar de eu viver num apartamento.dá uma sensação de liberdade"
17859623352131734,pt,en ribeira. rías baixas
18022520273502000,pt,"boa tarde ,lindas hortas eu sou de bragança portugal e dizem a mesma coisa.,abraço pra vocês "
18120589423358740,gl,ahi ahiii e donde tiñan que aprender os nosos rapaces e non tanta leria de estudiar e estudiar ..que os teñen tolos xa ..se total despois non hay nada o final das carreiras ...janan mais facendo esto que polo menos comenn
17850872358174724,pt,"bonita horta a que tendes ,eso sí moito traballo ,os vexo fortes as duas"
18043491658625888,pt,"qué bo clima tedes ahí e ribeira, e nos ainda sin sementalas patacas.."
17915538779817856,pt,"estou sempre a dizer ""que inveja"" "
17959108943740846,gl,teñen a espada de star wars
18031627030777824,gl,"os lagartos son moito; pero estes son especiales que toman o sol e a sombra, cona cos botou "
18073071793489216,pt,a correr 
18075157297468220,gl,en aguasantas non teñen nada que faser
18017816483323752,pt,"xa sabes como din os juventú, juventú tede coidado cos paus da lus"
17995141805372136,pt,a cona cos botou 
18006735701192836,pt,sempre ferro a fondo
18020876261283472,gl, que bo!!!
18056589847513128,gl, tés de todiño. que xeitosiña e apañada es.
17884569036020104,gl,que tipo de verdura son os coleiros morados? gracias nuska un bikiño
17881887077981508,gl,pois son un tipo de coleiros normales...pero de outro color
18335159074115152,gl,"jajaja,e que me parecía unha lechuga rara"
17967333968707426,pt,que linda hortinha!!!! muitos parabéns!
17989608635635200,gl,por qué as tuas fabas non teñen pulgon e as miñas están cheas 
17996876138567780,gl,pois non sei supoño que teño moitos insectos que os comen
18408170389064640,gl,pues bonitiñas son
18008597219149950,gl,"mellor buscar unha solución, porque son moi ricas "
18041827039813848,gl,"pero eso é plantación deste ano, neste mes de abril?"
17861587794107472,pt,como vai ser? o fabón plantase por sansimón
17882793684033486,pt,seguirei buscando un remedio natural
18018211090992456,gl,eu xa comin das miñas este ano e sin pulgón 
18019060589163868,gl,"dasme unha envexa !!! nunca vivin no campo , pero e algo que teño proposto facer ..."
18098383465401776,gl,en que mes se prantan?? amin encantanme pero non sei cando se prantan
18348001537096276,gl,montes grazas
18009510260346760,pt,para gustos
18000992948294788,pt,que lindos 
17924893412776140,gl,qué ghatiños máis bonitiñoooooosss
18061828138529620,gl,que guapos!!
18020464070135156,gl,que cousiñas máis bonitas
18000006581319440,pt,que lindos!
18076258156467848,gl,que cousiñas mais fermosas e que ollos 
18019274450485092,gl,a min danme moita pena eses pobres gatiños metidiños nun piso e mortiños de asco ...co felices que viven no campo cheos de vida ..o meu e tolo por andar na erba e estiradiño o sol todo o dia 
17928430535845158,gl,", se os porteiros das discotecas son así, prefiero estar cos porteiros así boto unhas risas "
17883756033035634,pt,quen te veria na pelicano non dabas feito 
18295055017082432,pt,eu quero unha camiseta de jhony deere jajajajaja
18044830174677412,gl,a que anos cae o pito de leite? e pa facer cuentas
18009642497371910,gl,"literal, ahora as discotecas xa parecen unha escola que cada vez son mais pequenos"
18228428839257276,pt,o porteiro ainda está debo ver 
18006127955200224,pt,"como que new holland, mellor john deere "
18042189244703536,pt,"iso non cae por idade, cae por hostias de realidade"
18016432298255580,gl,"se nun local non aceptan unha camisola de jhon deere, non merecen que caía ninguén "
17921262026894796,gl,a ciencia non sabe determinar unha idade exacta
18026050099886832,gl,teño visto moitos así 
18317504287135400,gl,dice miñoca!!!!
17861973414111542,gl,bonitiña de verdade!!!
17885505533965604,pt,esas máquinas cosen moito mellor que as de último modelo. e esa muller e una xoia.
17995324184340764,pt,que maravilha! 
18253918726246584,gl,oleee!! esta tarde estuven poñendo a miña alfa a punto vai como un rolex
18130412539335488,gl, unha copla?
17847919917190128,gl,mira qué xeitosiña!!
18392779339077148,gl,que máquina máis bonita e a túa nai máis aínda 
18033802795919444,gl,"que marabilla! lembro que miña bisavoa tiña unha máquina moi parecida a esa, de pedal "
17995945172542824,gl,"naiciña bonitiña ,"
17900187536973536,gl,"moi bonitiña, abofé que si! porque me quedades moi lonxe que senón aínda lle pedía se me ensinara un pouquiño"
17995112123624700,pt,que preciosidade
18055527739602520,pt,muito bonita  a minha avó também tem uma máquina a pedais (singer) que ainda funciona  são máquinas fantásticas!!
18037508839868840,gl,"à maquina e a costureriña que lindas ,"
18045393652727360,gl,e unha xoia esta nai 
18047495428578056,gl,¡ cantos recordos ! 
18092447419418968,gl,costureiriña bonita donde deixaste o dedal? deixeino encima da mesa na raia de portugal 
18034339447921680,gl,"una maquina de coser coma esa , a tiña miña aboa . e cosía nela que daba justo vela "
18083453140453152,gl, unha singer?!? que lembranzas
18039318490793976,gl,a máquina xa ten kilómetros
18030063595987344,gl,esas mauciñas.. encántame mirarlle as mans mentras traballan
18024979397020160,gl,miñas avoas e a miña nai...
18015420440207912,gl,si que teño que faselo...porque surgen moitas dudas
18426729463035156,gl,"na miña casa da aldea, por alá or lugo preto de pedrafita, temos unha destas. e miña nai ten a singer de pedal tamén, unha verde. pero a da avóa, cuspidiña a esta"
18016332944190296,gl,cómo facía miña avoa!!! boísimas!!!
18008262467156420,pt,"que ricas,acordome de cando era pequena e faciamolo na casa de a avoa"
18261116209170344,gl,de calquera que sea comestible
18025296176010164,gl,si  teño que facer receta
18047695822586180,gl,sí me mira miña nai joderlle a semente para facer pipas desheredame!! ela que as jarda coma unha reliquia dun ano pa outro
18095560489408128,pt,que ricas x dios!!!!!!
17885342978966224,gl,qué boas!!
18019746842146960,pt,menuda calabaza! a comer pipas 
18334247626142504,pt,que maravilhaaaa 
18032882140757572,pt,que tal fazer um bolo de abobora
18041258086699280,gl,guarda algunha para sementar
18026993402000788,pt,a min de momento non me vai mal
17923213712856344,gl,temos moitas cousas na nosa horta qué tiramos por non saber usar. gracias
17992281347416240,pt,"se as tostas na sarten con aove, pimienta e curry... maravilloso crunch para as cremas (si coa cáscara, podes picalasna cuchillo)"
18020352359126544,pt,"aqui dise eso ou ""ehh, baixa modesto"""
18027340789950992,pt,amarra o poniiiii
18019761686482584,gl,o ei que te vas dixoio un amigo meu!!
17896989692985582,gl,amarra o poni si señor facia anos que non se escoitaba
17994301094380538,gl,qué está máis quente che a bouca do volcán 
17895253394993584,gl,ladillas coma caimáns
18029554969783628,pt,xa e mais do que pensaba jajaja
18370405729079300,pt,morrooo 
17983602383365204,pt,merecido!!!
18049639798616740,gl,graciñas 
18328500151189028,pt,dos preciosidades 
18064070275525084,pt,qué feitos!
18337698229114248,pt,que bonitos son
18244187455247444,gl,son preciosos 
18099449689398416,gl,que cousiñas máis bonitiñas 
18026392483974656,pt,parabéns 
17859570582115828,pt,grazas linda! foi un pracer 
18284505433160068,pt,desexando voltar! 
18019604761976804,pt,
18260092828173120,pt,o pracer foi meu! grazas por permitirmo e coidarme tanto 
18032551861751240,gl,moitas grazas 
18097625257366320,gl,quérovos tannnto
17989371056430290,gl,sen dúbida algunha o mellor son estes detalles tan pequenos e que fan sentir tanto… quérovos 
18317859367131428,gl,grazas por tanto 
18053402116605824,gl,grazas 
17929637627755404,pt,o que merecedes 
18024251969082236,pt,agardamos que desfrutases do primeiro capitulo de nómades e do festival! 
18102848833391452,pt,moito 
18022182760902852,gl,que pena non saber que estarías para ir saudarte.
18252652132163744,gl,vou estar ata domingo así que temos tempo!! unha aperta
18024942074061216,gl,esperamos que o pasaras chachipiruli  sempre é unha chulada desvirtulizar a xente molona coma ti 
17997734390562748,pt,siii encantoume! moitas grazas mekemekes 
18240995452247644,gl," un millón, leti!! un pracer coñecerte en persoa"
17947571630676284,pt,grazas a vós!! o mesmo 
18001168316289466,gl,moi ben a presentación 
18002078474279824,gl,moitas grazas 
18221366326285456,gl,moitas grazas 
17984842583583120,pt,a primeira 
17977739249438248,pt,materia prima sempre hay de sobra 
18120834643322856,pt,a  ou a  son as que mais me gustan
18400282663002748,pt,todas...mais a primeira...
18036612166625812,gl,a primeira. aínda que me gustan todas 
18045818827554652,gl,a terceira e a primeira.... se me teño que mollar e escollería a terceirq!
18400112818038644,pt,vai gañando a primeira
17934302567740368,gl,ten mérito ten que é unha artista
17998038293514386,gl,vai gañando 
18009132931935492,pt,eu voto pola tabernícola  ()
18002505143476410,gl,encantame a primeira  pero en todas sales guapa
17862336525048348,pt,a primeira
18033731611648632,pt,a primeira 
17844688263106540,gl,sales ben en todas pero gústame mais a  
17969347388646868,pt,preciosa
18302124631183872,gl,menudo pelazo que tes  a min a que máis me gusta é a primeira.
18000770381169960,pt,"claramente foi a ""gañadora"""
17885978726996042,gl,"estás moi guapa, pero a primeira está xenial!!"
17854654863127522,pt,te esperamos para mimarte 
17994932045375618,pt,que guapa 
18005115452522342,gl,moitísimas grazas 
17918208338806444,gl,moitas grazas 
17874229473078212,gl,"moita grazas, teño días..."
18017782259018164,gl,podes preguntar polo que precises en concreto 
18071918374493624,gl,moitas grazas 
17984731961505476,pt,moitas grazas a vós por estar sempre 
18115436803368704,gl,moitas grazas 
18046503469639704,gl,"moito!! moitas grazas, seguro que o desfruta"
18036476098877776,gl,grazas 
18390548764079104,gl,grazas 
18065011459469772,gl,grazas 
18337765702117740,gl,grazas 
17907056117859418,gl,grazas 
18030888304804928,gl,graciñas 
18303522802153324,pt,boa tarde 
17907892184947972,pt,juapirma!
18006886778184834,gl,a min altura adoita faltarme 
18014239295264312,gl,do que peino 
18020768588129244,gl,moitas grazas 
18081152176411544,gl,moitas grazas 
17953989287771222,pt,termaa aí 
18104146711379304,pt,sempre se pode 
18337769323118424,gl,xa viches máis ca min 
18020048114149440,gl,"como que non o aprecias!! non se vía o sol, ou si?"
17921504885893270,pt,penso que leva sen verse  meses 
18000485786309684,pt,"""o mesmo que debeu aguantar almeida esta noite pasada"" jajajajajajajajajaja me parto!!!"
18329122189137904,pt,e que me mexo toda contigo!!!!
18021586358124084,gl,pois deixa algo para outro día 
18042845038683720,pt,que lindurassss
18021738278499064,gl,sodes unhas divacas de olliño
17993643872400996,gl,oioioiiii q pena non poder ir  canta beleza xunta
18030630718812688,pt,"jooo, na próxima!!!!!!"
17993355437403724,gl,pegouse dunha de noia 
18011773727106634,gl,en noia sómosche moi feitiños
18328521490191456,gl,"un honor para mín , eternamente agradecidx ! moitas grazas de "
18074427652487656,pt,pero se son os grandes investigadores curtis e teixeiro!!! 
17854716222126836,gl,espero que a xente de ourense se portara ben. 
18023888303035032,pt,que che pareceee....? 
18028780696945672,pt,viches o vídeo? 
18037873672865212,pt,home pois se temos en conta que as  da noite e noite o raro seria que se vira o sol
17994648893380220,gl,burro gálago serás pero pensar que en o bng foi o que inventou galiza será millor que vaias para madrid
18026186903078248,pt,"xa che digo ,mis ter que esperar otros  anos jj"
18060903946544648,pt,intentarei termar 
18011163278462936,pt,viches o eclipse do %? estóu esperando
18389744752079512,gl,"eu levo case un ano traballando en peru que non chove nin querendo , boto de menos que choiva !! sera morriña,,"
18127049311337656,gl,pois se viñeran de visita este inverno cargabas pilas para unha tempada 
17927504282769352,gl,"aquí notouse, ás  non había rastro do sol."
17920410767879188,gl,galiza é unha nación
18019578926155960,pt,nada o. eclipsamos nós o resto do mundo ca nosa luz .
18012287126096598,pt,me parto!!! 
18044424859741736,pt,faltame o de titiritesa!!! e concordo na escolla!!! 
18318249763131936,gl,temos algún e apúntome outros. ese crocodilo namorado do fondo tamén nos gusta moito 
18027346948963976,gl,"o primeiro comproullo meu pai á miña irmá pequeña, ta moi chulo"
17854093941155684,gl,teño o libro historia da galicia pequiña e encántame 
17920441877864820,pt,temos o primeiro!
18027398623953888,gl, maravilla! concordo coas tres recomendacións
18086877205437868,pt,saínza a máxima referente
17896160444985144,gl,quérolle moito ao crocodilo e a xirafa 
18089305105384988,pt,é imposible non quererlles
18070584847493732,gl,"anda, que ben!  moitas grazas por recomendar e por falar tan ben do noso atlas  que ilusión!"
18003202232407820,pt,"fiz, o colecionista de medos, de fina casalderey"
18046776499651008,pt,que boas escollas
17988023510370260,gl,"qué linda! pasámolo moi, moi ben., para repetir. volta axiña"
17984596679246912,gl,"foi un placer coñecerte por fin ""en vivo y en directo""!! risas aseguradas..!! ferradodesementes vamospolosábado.. unha apreta grande!! "
17894204996902628,pt,ohhh grazas  o pracer é meu!! happysaturday 
17930122583670648,gl,a min tamén me quedaron moitas ganas de voltar!! grazas 
17887980683868144,pt,tes que vir outra vez a valdoviño
17959008158522378,gl,"oite!! que aínda está fresco, haberá que facer apetito "
18267886288085936,pt,a ver te chaman do
18062321119445496,gl,tes que volver onte foime imposible ir !
17996642402213668,pt,para outra 
18125006836311816,pt,oxalá!! que xa lle estou collendo o gusto a ferrolterra 
18198713329263560,pt,normal...
18007772539993340,gl,"mecajo na tos, tan cerca da miña casa e non me enterei"
18064182778450304,gl,eu non puiden aplaudir como quixera pero paseino moi ben. 
17891910056845400,gl,agardo haxa máis
18239752090234968,gl,agardo te mellores axiña!! e poidamos vernos de novo 
17994543020133480,pt,e como non avisaches
17851535649079844,gl,avisei!! avisar avisamos...
18003556505177448,pt,nos me chegou dichoso algoritmo 
17859987171126608,gl,hai un galego na lua i unha diva na. coruña.
17897383547977144,pt,a min a quen me recordas é a magui de paquita salas jajaja
17875488120012328,gl,a min non no fixeran porque cando eu o vía xa estaba comezando a etapa de decadencia (ao meu irmau si porque é máis vello ) e con  anos fíxenmo 
17895033149914756,gl,é que tremendo deseño 
18055899175603252,gl,"en arteixo dicimos ""coser pa fora"" imaxino que influencia de inditex "
18336664420117120,gl,"dependendo da súa tipoloxía, se alguén non atendía o muíño por estar facendo outras cousas (), o muíño moía de máis e a fariña caía por fóra do recipiente no que se recollía."
18015222194055808,gl,encántame a música de fondo jajaja xoga co asunto de maravilla 
18094947280418720,pt,utilízoa super a diario e precisamente por aprendela do shin chan 
18007756559174494,pt,é boísima 
18420403423019900,gl,"eu sempre o entendín como que en lugar de usar o muiño da casa ibas a usar un muíño de fóra. (e teño usado moito esa expresión, que me encanta)"
18265006903229096,gl,"que magoa non seguiron dobrando mais capitulos, non hai mellor clase de galego que esa"
17903740544877600,gl,"atopei un artigo de ferro ruibal sobre fraseoloxía que di o seguinte sobre a expresión 'moer para fóra': ""coser (ou moer) para fóra. costureiras, que noutrora andaban a coser e pasar o ferro, algo semellante ás fiandeiras e outros oficios polas casas, cobrando un xornal (xeralmente “a mantido”), criaron unha certa fama de alcaiotas e namorisqueiras, pois, ao andar dunha casa para outra, levaban e traían toda caste de conchabas amorosas. semellante fama lles tocou aos muiñeiros de maquía, que recibían a homes e mulleres, mozos e mozas, nos seus muíños. quizais por iso ambos os oficios acadaron o simbolismo co que os caracteriza esta frase. co tempo, tal feitío de exercer foi desaparecendo, pois comezaron a construírse muíños de xorne particular de herdeiros, e mesmo privados. as mulleres, despois dunhas certas melloras agrarias, deron en arranxar cada unha a costura da súa casa, e as costureiras de oficio en traballar nas propias. adoutados, como xa dixen, como símbolos de cariz pseudoerótico, estes mesteres devingueron en casañeiros. é por iso que se di que cando alguén cose ou moe para fóra, é que mantén relacións extramatrimoniais. o de coser adoita aplicárselles ás mulleres, mentres que o de moer, aos homes."""
18028234108968936,gl,queremos vídeo sobre os muíños!! 
18257460877240500,gl,"encántame o teu contigo! estou animándome a falar mais galego e contas como a tus axudan motitisimo! porque non o falo ben,fáltame vocabulario… así que moitisimas grazas!"
18042832096682832,gl,"""coser pra/por fora "" coñezo eu"
18015660065265300,gl,"pensó que o muiño asóciase a festa e relacións sexuais pero non infieles precisamente, mais ben secretas entre moz@s non casados."
17921549615864684,gl,pontevedra
18031567135780904,gl,pontevedra tamén se usa
17856558738150030,gl,"que ben! moitísimo ánimo, ti podes!! "
18098614162403868,pt,"xa o dí a cantiga: ""unha noite de moinhada non é nada"""
18002483255282118,pt,a expresion é boissima 
17970848651578690,pt,ahí vai outro: saltar o valado!
18118363615360792,gl,"coser por fora. traballar no alambre. jejeje. na nosa zona, usanse moito"
18016733498331060,gl,oes! pero se usaches un dos stickers que fixemos e máis eu!
17854646886158796,gl,"era porque as familias con muiño de río ou de ventó cobraban moi altos os impuestos de fáriña por moer no seu muiño , e cando familias más pobres comenzaron a facer os seus propios muiños , ou en novos muiños que se quedaban menos millo por moer , as familias pudientes das zonas puxeron como ley non escrita moer sólo nos seus muiños quedándose con grano demais por eso había retranca de facer algo como más ilegal"
18012004175462860,gl,"heredeiros da crus,moi recomendables,son deuses en galiza"
18027869503966540,gl,que orgulloso me sinto que sexas de ourense.
17949379337785132,gl,encantaríame! pero moito teño que aprender hahaha 
17854236732124620,gl,ai moitas grazas! 
17882135547041574,gl,ía fender a leña e fendeunos a nós en dúas 
18260250940209024,gl,a máis iconic 
18426686542028496,pt,estás rachón 
18058722535557492,pt,esta tía chulisima é a túa influ favorita? si é
18016361525333964,gl,"pero nenaaaa what just slay, honestamente xavalita unha reina "
18018065474006496,gl,hai leña para dous invernos
17973871232550686,pt,ghastas pista?
18018358070281752,pt,solidariedade sempre 
18044732554711044,pt,sempre na nosa memoria 
18270864385200788,pt,"a vós, sempre "
18126960478337540,gl,que dis?
17880894189041242,pt,grazas maría  o evento de onte foi moi fermoso
18053113288605108,gl,"que argumentos das ti, marcelo? ningún porque sos un facho e actuades coa forza e o enfado, non coa racionalidade."
17916159512906648,gl,grazas por compartir con nós a túa visión e cariño 
17973832505548436,pt,"o mesmo país que, há pouco tempo, votou no milei."
17973355052547152,gl,"pero ti que sabes da miña vida, senvergoña"
17977538570520154,gl,"grazas, nunca mais!"
17989696604442428,gl,oih madre... que xente 
18102103084390676,gl,podería
18042850354673596,gl,joder que bruto jajaja sejuro da mais resultado
18008349719149944,pt,vouche encher o corpo de chumbo
18013157297251844,gl,creo que se escribe dobraxes no?
18310889314183944,gl,ben dito mellor en galego e moito mellor 
17942809394699816,pt,jajajaja pejoche unha ostia que che arrevento pailarocooo
17877962253060114,pt,pero hai que ter esa voz senón non é o mesmo
18010554185123940,gl,"pero e que no semella falar galego, preferías que o dixera en portugués? "
18425398237045128,gl,o sarxento de ferro
18274352194206008,gl,cando teña  anos xa está a tomar pastillas para o colesterol
18428838313001212,gl,  de churrasco pa el unha pra ti 
17906321144947840,pt,jjjjaaa este rapaz estalla o percentil 
18294432661089020,gl,"ta nos osos, pobre rapaz .."
18029467279791584,pt,sen comer leva pouco ten mais codos que dentes
17859336804130516,pt,que grande 
18300341905159748,gl,estee encantouume xa cando o subiras fai uns anos a cona do rapazz
18094850890404968,pt,que lindas
18347694076103872,gl,qué bonitiñas son
18008240384141922,gl,bonitiñas
17975208296532510,pt,encantame o teu huerto e xardin
18047242591571132,pt,que maravilla!!
17995646633545748,gl,gracias polo sorriso
18014564141266232,pt,feliz fim de semana para ti tambien 
18050635456611980,gl,boa finde para ti tamen !!
18025366112069080,pt, galega és bonita coração
18424624342027040,gl,igualmente nusca !!!! bicos dende lugoooo 
17948426384784126,pt,preciosa
17920881122792352,gl,o dito tanto vales pa un roto coma pa un descosido.muller galega e todo terreno.....de casta le viene al galgoson os xenes da lolo
17949409133784760,pt,feliz domingo de páscoa!
18041282800738760,pt,bom fim de semana!! 
18001500647271430,gl,ole que guapa
18014964005213008,pt,feliz pascua para as duas
18258414178209208,pt,mira que bonica...
17871576963066816,gl,linda pónhaste cómo te ponhas e anque non queiras
18023737904091960,gl,"ohhh ,ca naiciña qerida"
18029638093794720,gl,bonitiñas
18024518987096280,gl,tedes moito parecido!!!!! 
18016147205229488,pt,"bom sábado, e bom domingo de páscoa. o que vais fazer para o almoço amanhã?"
18041332702684744,gl,bo día! sodes igualiñas!!
18103015555380228,gl,"bo día, dende "
17962989032720538,pt,boas noites xa
18259892770234936,pt,boa noite
18162706522306696,gl,"túa nai, esa naisiña despide unha enerxía de locura."
17984463161640852,pt,"bon dia ,dende a lourenzá ,a terra das fabas "
18001709660276452,gl,igualiñas
17919120527866276,pt,sodes duas 
18031584772760872,pt,que bonitos sorrisos!
18039509011823592,gl,cuspidiñas !!
18072558130484512,gl, teño un video no meu canle explicando paso a paso como fago eu...
18008885246357772,gl, eu tamén tomó nota. nunca se me ocorrera
17877144987053884,pt,eu gosto muito de botalas no caldo....dalle un ghusto moi bó
17991707576421088,pt,"pois non conosía a palabra, sempre se aprende algho "
18014930348221384,gl,o tempo parece como galego jajaja
18073054864473432,gl,"ay carallo nusca, ti cas zanahorias pre rabechar e eu coa terra sen poder tocarlle. onte inda tuvemos neve a noite e o único que fixen foi calear e estercar nin unha leituga teño."
17897269694977744,gl, ...o tempo axuda moito por aqui
18004995782196764,gl,"esas folliñas teñen moito silíceo. e bon para os osos, pel e todo o tejido conjuntivo "
17906158736946108,gl,moito frío
17853980436123568,gl,sii sin querer pero volve a xurdir
18009142304344174,pt,despois o verde botasllo as ghaliñas?
18039466639763352,pt,"interior de lugo nada, querís facer o invernadero e non se entra na terra"
18021688640095896,gl,que ganas me da de andar a rabechar 
17960958593723724,gl,e verdade tes razón 
18012465953199728,gl,aalaa moitas gracias empecei a facer eso o ano pasado sen saber ben porque e tubenas enormes
18085179178387124,gl,que monísimas sois 
17966345036708438,gl,juan da taberna.....fuxe...que van por ti
18021954611103436,pt,jajajajaja a maria é algo tikismikis xd
18393257755079884,gl,jajajajajajaja hoxe senan os porcos!! que hardcore 
18020294948125144,pt,"e dalle con vir a por min. que eu non fun, que as croquetas de polo so levan serrín "
17997247571611276,gl,diossss non podo coa voz da maría 
18342104776128496,pt,e! matou as jaliñas pa desviar a atension e mover os marcos pa joder cachos la leira
17913688889822328,pt,foi a marta 
18028697353825352,gl,maría parece unha porta
17913472025822420,gl,juan quere vender ovos e mata as jaliñas dos veciños.....e mala persona
18004189979451384,gl,aaii mariia menos pintar o caretoo e menos leria e mais coidar das jaliñas conaa que quedaches sin elas e ajora pra dalas de baixa bueeenoooo baiche boa coa cona da norma dos colloss 
18181613467291984,gl,definitivamente teño que probar o xastré xa
18020897998959280,gl,o estilo desta muller? digo
18036591847878856,pt,eu figurei en esta !! tamen vou ver si me vexo 
17856406206149624,pt,na parte do entroido? que divertidooo
18351260590096404,pt, guapa!! 
18002350157285096,pt,"en este caso foi en interiores , xa che contarei "
18001701593584186,gl,ao son de beijos de lk de mondra 
18100947931389420,pt,canto aprendemos contigo 
17978913608663266,pt,gustame os teus semilleiros
18100401100385624,pt,que sementeira magnífica! as mudas darão ótimos canteiros! 
17876102310052048,pt,esses semilheiros estão taoados desde o dia da sementeira? como haces?
18293048107084312,pt,digo tapados
17843614476191900,pt,a natureza é linda
18345578338098672,gl,es unha artista en tódolos sentidos da palabra. 
17897616950979308,gl,eses semilleiros son nivel dios 
18050176978610352,pt,aí estás ti 
17852892708125040,pt,como son pouco colorada... 
18027042757973240,pt,"saca o mellor, que para iso está "
17991787847399220,pt,foi o maioritario
18428651029050920,pt,pois fun ó vermello!! hoxe estou atrevida 
17923723013778316,gl,xa está 
18039768238781348,gl,"elegante ata o último minuto da noite. e llevaría o vermello, que sempre e máis xuvenil"
18033733687854696,pt,foi o escollido  sonache? 
18325797790186876,gl,eu diría que a primeira opción... cunhas sandalias de tacón fino.
17881816881023912,pt,mecachis.. bailarina de pelo ó final
17862453804082652,gl,"vermello totalmente! ademais beizos vermellos e uns zapatos vermellos tamén, iso se un bolso verde que fai bo xogo "
18327706681143276,gl,parezo unha castraposa por culpa do corrector . haberafranelaousimilar
18058623889537296,pt,jastaccastraposas  por franela non hai duda 
18226761106261408,pt,"eu diría o vermello,o outro polo a volta "
17914045538817874,gl,hoxe toca vermello
18054793876577544,gl,"ay, a franela, sempre queda ben, eu sería atrevida, quedo e co primeiro, o segundo moi clásico. grazas leti "
18069235525494616,gl,"pero q pasou este ano que de tanta xente que había e quedou moita boa no sofá da casa??? as ""do contido en galego"" tamén sodes audiovisual..."
17897889518900704,gl,apuesto por el rojo pero lleva unha rebequiña que refresca
17903381315952212,gl,apostei pola capa a lo pedroche  todo á franela
18014006960264762,pt,o rosa e mais quentiño
18021036779293968,pt,o de franela rosa..vexo mais de andar po la casa
18401715982067200,gl, boh! ao fin non nos amosaches o modeliño. pono por aquí!
18090678352416872,gl,"boas eleccions. o encarnado de todas todas, non soio por ser franela e quentiño se non que ademáis e unha color de pasión."
18054167836602260,gl,como cambian os tempos.. hamburguesas con traxe a € 
18304649413195696,gl,e os hielos derretidos
17989733132462832,pt,trae o microondas da casa para quentala
17992224176392996,gl,"quen o pague  , eu mais de € non pago por unha hamburguesa "
18222489679279792,pt,pois o xeo non derreteu que me fixei eu  
