id,language,text
18232453606249432,pt,hoxe é o día 
17957099984735140,pt,bastante freskisimo
18018397028126208,gl,ese cbd moito axudou as horas de curro 
17878457361041754,pt,um fucking hit 
18033286876857416,gl,fresssshquinho do día como peixe da ría! 
18083658832404616,gl,por outros  anos máis de rap en galego
18236230363217764,gl,ten unha gracia natural difícil de superar 
18002858468381752,pt,o r g u l l o ! 
18040507669662840,gl,ostia encántame o cartaz dxs nenxs
17994773486324948,pt,"cando se apaghe o sol ""non durmiremos""!!! "
18011381168176828,gl,ganísimas 
17904608510843028,pt,canela 
18018093509111128,gl,"perdón! seguro que xa o sabedes, no galego de vigo hai unha palabra para '"
18097330213387436,pt,grandes 
17991210812544624,gl, que grandes sodes !!! 
18000100220414622,pt,grande colacao!! 
18092212765410860,gl,"o recorte da cabeza de beny non está moi conseguido, pero polo resto podería colar"
18018380804154240,gl,aí vai... que montaxe nin que montaxe...amigas para esto...
18120542014349632,gl,"todo con moito amor, xa o sabedes"
18067338397483168,pt,pa tatualo mais que nada
18417837985027504,pt,bravas!!! foi brutal
17873605943980272,gl,"imposible, esa mirada é insuperable. invádeme o amor"
18069246685463184,pt,os nosos favoritos! (os dous)
18028019425966696,gl,"para a nena que sempre cantaba, estamos hoxe "
17917051415809772,gl,xogos de nenas son os que me sanan 
17903277953959200,gl,a vosa música conxunta sana coma os xogos de nenas 
17858873487117388,pt,que bonito acordé fai aida  quedei enamorado!!! o mellor quinteto !
17858069895135652,pt,"e para as nena que, como sabela, cantan en parte grazas a vós"
17994561815380506,pt,precioso
17982170699547608,gl, horas son miñas 
17982669248344608,pt,eu queimei  minutos a berro limpo 
17899659092967492,pt,foi precioso
18259037794237232,gl,as máis mellores 
18053679172575612,gl,a miña tataratataratatara avoa estaría contenta!!! 
18012931511260826,pt,xa volo digo sempre … or gu llo sa
18324746854185840,gl,moitas grazas bella e moitísimos parabéns! 
17847030735161612,gl,"moitas grazas por dicir que si a este proxecto e por sublimar cada idea con rigor, intelixencia, beleza e talento "
18030121495779380,gl,que orgullo!!!!! quérobos!!!
18035024218730492,pt, foi un pracer máximo 
18027652741947308,gl,"sodes moi grandes, rapazas. ta ta ta ta"
18282211792166212,pt,
17849827239145376,gl,o mellor de toda a galaa 
18036081166605448,gl,avisa cando chegues ulesca 
17993508323353396,pt,eu morro
18361358041078220,pt,ventanilla no pasillo?
18427423159059720,gl,brutal... máis nunca vira outra coma ista. polo menos en directo (): https://youtu.be/qo-iy-semdg?si=dgenzoprlpwbv
18003863621244832,gl,que brutal 
18084266092408128,pt,"sorpresa, sorpresa... jajajajjaja. estades moi abaixo nese cartel!!! mu mal!!!"
18243390538171496,gl,non houbo  sen ! e non haberá  sen !  millóns de grazas a vós
18014257391514430,pt,"moi moi bonitas as fotos, parabéns a fotógrafa!! tamén con esas modelos e ese modelo e as modelos"
18422391541004288,gl,direct check
18285130726196944,pt,foi pra axenda
17989805309622468,gl,"ese xogo co pé de micro... david coverdale, non te necesitamos!"
17870011593024136,gl,boas festas trío de catro (ou de cinco) 
17863184592063040,gl,a usc exclúeme pero quérovos igual
18026206819883308,pt,meus pais 
17903886701822984,gl,"que guapiños sondes, e que ben o facedes"
18002067302096954,pt,sempre presente 
17963249405660300,gl,ángela tocando unha peza de gaita?
18004693366996826,pt,que juapo o da dereita
17921868872807286,pt,"eu xa sabes, sempre dereita"
18001969559225528,pt,música nova? 
17979399776385592,pt,"d. abel mantendo a seriedade, coma sempre "
17997142688467604,gl,desinfleime 
18318023506191368,gl,un bo tema novo ou unha camiseta de regalo para os  primeiros comentarios 
18052847380584428,gl,se atopamos máis libros de mitoloxía voltades? 
17967943403702000,gl,"moitas grazas, nuno. referente ti "
18038791294703692,pt,jajajajaja e sen eles tamen 
18082909486431672,gl,cando manden aí estaremos 
18044811565649736,gl,o que faga falta por o e un bo trago de “everyday”
17975468789524852,pt,por vós o que faga falta 
18068961637491024,pt,a vós! 
18015168779180752,gl,van vir the brosas o ano que ven polo que escoitei 
18051860599583720,gl,"mitos y leyendas, aí o deixo quedar, gin gin"
18026507167845088,pt,sois fantásticas 
17898900119898704,gl,calquela q vos escoite a pel de galiña
18250050421217968,pt,que maravilla!!!!
17859693777114300,gl,facedes maravillas cas voces. que sorte a nosa de escoitalas.
18046842826634540,gl,quero ir a bailar !!!
17851433661144988,gl,"si as penas de oirán foran pan e o río ouro viño mouro, quen podería co valadouro…"
17942770442798944,pt,leva tempo sendo o centro do mundo…
18301737361159880,pt,esta colabo contigo? 
17950045193669646,gl,"o himno de pondal, moi ben; pero ¿non compriría unha actualización? para min este é o novo himno de galicia."
18020189789483592,pt,é que como veu ela no ano pasado ao dieste… agora tocábanos a nós ir visitar burela! 
17947305773718228,pt,"desta volta non, por iso o título de superexclusivo"
17950513736709776,pt,namorei
18342981808104384,pt,foi pra acenda de musicaengalego
18030190051879916,gl,"que orgullo máis grande, quérovos "
17908051148916518,pt,noraboa  grandes 
18017150803909168,gl,aiii diossss que orghullo!! parabens miñas nenas! premio mais que merecido bravas!!  sodes as mellores!! 
17997586622440188,pt,merecidísimoo! que orgulloo 
17865809532039406,gl,noraboa!!! super merecido super orgullosas de vos queremosvos !!!
18243659881219248,gl,bravo por vos e pola nosa música que vos levades a todos os puntos 
17974682354514714,pt,parabéns!!! 
18410927002002744,gl,bravo tanxus!!!!! 
18125429713334992,pt,enhorabuena 
18012652601075032,gl,aí aínda non invadiran as canas amigo 
18029842729936860,gl,parabéns e grazas por tremendo himno xeracional 
18334659850112880,pt,levas xa  anos collendo dos collos a despois dos concertos. ta ben sabelo
17882347752039480,pt,jajajajajaja e parece que foi ontes eh
18015058718332700,gl,de obrigada escoita!
17853416751127716,pt,"ti és do meu barrio?!?!  eu son do , da rúa dos cravos "
18076406425455276,pt,parabéns 
18419098597023216,pt,felicidades estrella del rock pisciana 
17947585190657596,pt,"parabéns ghuapa, o inferno do black metal electrónico aos teus pés!"
17987837528418496,pt,moitos parabéns 
17890566860918300,pt,muchas felicidades clara!! 
17953630385754282,gl,comparto as felicitacións con ortiga: parabienes!
18327098986139256,pt, felicidades clara!
18035857936669080,gl,grazas xanma!!! escollimos a mellor saída laboral 
18010203515335540,gl,moitas grazas 
17896321976961340,gl,grazas 
18017888129312976,gl,moitísimas grazas!!! 
18048649525587728,pt,parabéns e moito metal!!
18004430930373636,gl,"parabéns para a miña "" minina"""
17897788061986114,gl, vai arder porriño!!
18012480218087042,pt,no abc?? ai meu deus non vaias moito polos madriles 
18041422444630504,gl,"non podo máis, "
17958592814750514,gl,falta foto das caras das señoras jajajaja meu meme fav dende hoxe
17956055006757564,gl,non podo parar de velo 
17904437387955428,gl,nos libros de historia vai salir este momento
18286793077160440,pt,conselleiro nuno!!
17862113391124116,pt,mui fan  non sei que senhora me sinto hoxe
18037451251533416,pt,eu eii de darllee a volta a terraaa
17981844167478188,gl,bueno tocara escoitala tdo o dia
18001694969137140,pt,que ganas
17950980563735860,gl,"prestounolo o noso vesiño xandre, porque o aiténtico saltamontes a auténtica máquina do bo rollo é a de muros"
18170674921294608,pt,saaaaaaltito de 
18029020975842520,pt,"disculpa, que e isto? que esta acontecer? incríbel!!!! nao acredito!! fiquei pampo"
17896061561877764,pt,a ver sacade mais cancions que xa as estudiei todas po concierto 
17916507707853644,pt,a por todas co voso bo rollo
17960432003619792,gl, nunca marta sánchez fixo himno tan xeitoso
18066350299512720,gl,grazas infinitas
17870416149069642,pt,os amo
18027788587971932,pt,fora de aqui altri!!!
17954227493765160,pt,fóra altri
17994778421585068,gl,a tope compañeiraaas 
17999041106179568,pt,
18072711604449176,gl,que sigan os exitos veñen pra quedar
17854222113097788,pt,feliz ano novo!!!
18028819303830164,pt,feliz ano! a veña cheo de saúde para seguir disfrutando da vida música.
18074656036440448,pt,feliz ano novo mozas
17973186530640280,gl,"sen desmerecer ao resto, pero sabela está especialmente guapa! "
18043196233537976,gl,ides ter un ano moi moi bó. seino. preparádobos! un bico
18050020081550376,pt,feliz ano novo!
17981770061450676,pt,feliz  para as tres!! un pracer despedir o ano con vós na tvg. sodes moi grandes.
18207557200285992,gl,"desde asturias, feliz ano e moitos éxitos mais "
17864092812062100,pt,feliz ano  
17982187358626944,gl,q mellor acabar o ano e empzalo con vos
18384387172069424,pt,feliz ano
18058136290512744,pt,feliz ano.
17874628353016092,pt, feliz ano 
18050903254493760,pt,igualmente! vemonos en setembro 
17865924387016060,gl,que ganas 
18012070843955022,pt,feliz ano 
17984161562502508,gl,mira que caladiño o tiña
18098257285397332,gl,moito 
18344392729110816,pt,vai ser precioso 
18018783283990052,gl,cando tempo miñas lindas amigas son moi bonitas fotos non me olvido de vosotras eu xa tamén estarei preparada para la próxima cando poida xa sabedes que vou a veros biquiños para las tres os quiero moito
18071239846459728,gl,vémonos na próxima!!
18047582227573516,pt,para sempre no noso 
18008676485187866,pt,e nos a ti
18015166502105020,gl,cando vés a santiago lo?
18056295814524616,pt, amo demais
18154112848305560,gl,"enoooormes!! nunca me canso da vosa enerxía, das vosas voces e de toda a boa maxia que desprendedes "
18219499852259896,pt,que fariamos sen ti!
17987886740355668,pt,que banda del amor
18018142097068960,pt,os queremos mucho! 
17992732973584652,pt, artistas 
18056006107523412,pt,lindas demais. abraços do brasil 
18081998461388904,pt,"jolin!!os encontre.me encantais!!hice un rele ""un sorriso ao outono"" coa vosa cancion..com.mil saudos!!"
18254510479232180,pt,lindoooo 
17990466536537110,pt,lindas gatinhas
18228500557253328,gl,rapaciñas sois grandes artistas a seguir así 
18025482025956088,gl,"perdín a miña nai en xaneiro deste ano e non sabedes o que me identifica dame tanto sentimento que é impisible que non chore, ademáis levou un epitafio moi fermoso que lle gustaba escoitar e cantar conmigo e coñecín a letra gracias a vos.... miña nai miña naiciña, como miña nai ningunha que me quentou a cariña co caloriño da súa, gravado o lado do seu nome. grazas!!!"
18213739735279884,gl,"ademáis de talentosas, guapiñas"
18006416174472172,pt,"nenas preciosas na música, na voz, no talento e na simpatia. quando eu for novamente a galícia quero conhecê-las pessoalmente. bicos"
18030334930677312,pt,adorovos!!
17926533008810872,pt,"vemonos o dia  no liceo, yupiiiii "
18015945401044976,gl,"rapazas, estaba falando de vós agora en radio "
17989143392335072,pt," ""non hai amor coma o primeiro nin lúa coma a de xaneiro"""
18003479567096148,gl,así non se cantou en galicia na puta vida a non ser as xudias lacazás que siempre vivieron do conto e da cantada.... deplorable intento de falseación da identidad galega de existe ou existiu
18014762336310676,gl,onde explicamos que isto é unha mostra representativa da nosa tradición oral? 
18279279289081608,gl,vale... pois sabede que judeoadversión vai en alza e imparable
18077339455434680,pt,fantásticas! muito bom
18389887153070864,gl,"nunha cousa tes razón: así nom se cantou na galiza na pv, mais porque nom houbo quen o fixera tan bem. canto mal fai a envexa"
17965993571551162,pt,bravíssimas
17960528918701392,pt,que bonito
17887039706978680,pt,precioso
17993619959438712,gl,grazas por un ano cheo de emocions! esperamos con ganas de mais o  !
17872198794022074,gl,feliz ano guapísimas 
18052378156522772,gl,o vídeo máis fermoso de todo  
18000472148124618,gl,"son afortunada de poder vivir con vós ese momento no que fixeches historia, e non vai ser o último. feliz aninovo!"
18112368013347212,pt, foi demasiado bonito 
17950503971726608,pt, canto choramos con vós 
17850490560092106,gl,a min siguenseme poñendo os pelos de punta cada vez que o recordo! noraboa rapazas! estades facendo algo inscrible! 
18031244572738340,pt,"as mellores, feliz ano novo "
18026103388883896,pt,feliz ano novo. con forza este 
17988479543576894,pt,"foi espectacular, sorte de poder vivilo "
18042623950527620,gl,conciertazo!!! no  máis e mellor!!! pódese
17853539217101420,gl,cando vides arxentina
18051439855548488,gl,"sodes moi grandes, seguide levando o nome de galicia polo alto"
17924792267748668,pt,sodes os putos amos
18096921211391616,pt,fua q chulo
18253158151173796,pt,esta xentiña está a outro nível 
18035837293690740,pt,os millores!!
17850840534119264,pt,ver e ouvir para crer
18039940990638852,pt,que ben o pasamos...
17988581900536114,gl,que brutal 
18054220474547504,gl,"brutal, coa xente do mar, saen ahí os arrastreiros eleuterio josé balayo e o meira da costa, amigos meus, a nosa idiosincrasia, a nosa xente... seguide así cracks!!!!  o noso!"
18141035116308200,gl,moitos matchballs gañei eu no blaster e ruta nos ..
17845279962155134,pt,"maravilla!! diosss que orghullo!! eu ainda teño que cadrar datas pero irei a todos os que poida  sempre o voso caron, con vos recargo pilas, con vos son feliz "
17998547744431360,pt,venham pro brasil 
18022634668964712,pt,sodes as mellores .. moitisimas felicidades
18053009440558460,gl,vémonos en ourense e no sonrias 
18027089182927384,gl,/ en madrid polo meu cumpreanos!!!!
18391516309069400,gl,"ao zeid fest non creo que poida ir, concerto nas festas do carme de barakaldo sería xenial vervos"
17954731754724936,pt,...que tal como próximo???
18011774237476406,gl,os que vos quedan por cerrar.....
17995739960292730,gl,quizais ao estranxeiro...a hungría 
18009952721191358,pt,estou nvendo vantagem hahash
17993403083267118,gl,incrible  grazas por todo o que estades a facer pola música galega 
17998373510170156,gl,"""hoxe, mañá e sempre"" "
18110501752360472,gl,preciosa. escoiteina onte a e pareceume unha versión fermosa.
18049511467515416,gl,esta canción forma parte xa da miña vida!
18174094288295864,gl,que cancion máis bonita
18015541319500172,pt,que bonito!!
17991802769391174,gl,"non me canso, sodes armonía e belleza."
17986813928382268,pt,quando fui para a galicia não pude vê-las... voltei frustrado para o brasil.
18059407255503440,gl,xa teño as de ourense!!  fans que imos la
17962604708582116,pt,"quitalo aire é mui saudable, a triunfar lindas!!! "
18033479758681132,gl,foron pra axenda de musicaengalego.blogspot.com
17982910775394300,gl,e paris cando e?
17863742118018546,pt,traballando niso a ver se para o  conseguimos! 
17985376895533072,gl,siiiii ganísimas!
17858067696070284,pt,"repetides bruxelas, que guai !!"
17958194225590700,pt,viena 
18036964225720452,pt,os esperamos aqui feliz ano n'a nossa galiza
18015658648844136,pt, maravilha 
18020174869930848,gl,que pasada 
17990973896280536,gl,queridiño!!!!
17973882815634668,pt,ídola
18312783247143236,pt,felicidades artistas!!! 
18036883819543128,pt,felicidades!!!!!!!! 
18008132120026810,pt,parabéns!! 
17988348764248960,pt,parabéns!!! seguide facendo camiño!!
18005091040971240,pt,parabéns!! 
18030926806631652,pt,que bonito fui
18010474097001392,pt,parabéns! ben merecido
18008875280027576,pt,grazas a vós 
18393193450055848,gl,moitas gracias a todxs!!! 
18020025437065264,gl,marabilla! graciñas! 
18022652533990800,pt,fabricamos luz
18116875513355060,gl,oxalá se dea ese cambio e vos que teñades toda a sorte!
17899357067952260,gl,encántame !!!! 
